Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 311.117337; 2026-07-03 23:50:48.689976; 1866278 | 1856264 | 1858425 || 1857270 | 1860752 | 1860631 || 1854965 | 1862561 | 1862916 || 1857939 | 1857449 | 1857731
Group1; 320.252835; 2026-07-03 23:50:57.825474; 1865485 | 1856621 | 1859311 || 1857265 | 1862327 | 1861416 || 1856081 | 1863362 | 1862944 || 1858849 | 1858394 | 1858806
Group1; 329.404455; 2026-07-03 23:51:06.977094; 1866681 | 1857757 | 1860052 || 1858651 | 1863964 | 1862819 || 1857704 | 1865116 | 1865175 || 1860482 | 1860056 | 1860547
Group1; 338.556135; 2026-07-03 23:51:16.128774; 1868117 | 1859176 | 1861828 || 1860174 | 1865544 | 1865053 || 1859255 | 1866666 | 1866774 || 1862083 | 1861528 | 1861802
Group1; 347.707585; 2026-07-03 23:51:25.280224; 1869599 | 1860608 | 1863483 || 1861831 | 1866928 | 1866396 || 1860727 | 1868507 | 1868304 || 1863764 | 1863274 | 1863351
Group1; 356.859229; 2026-07-03 23:51:34.431868; 1871406 | 1862469 | 1864974 || 1863498 | 1868209 | 1868223 || 1862287 | 1870097 | 1870232 || 1865448 | 1865035 | 1865394
Group1; 366.010692; 2026-07-03 23:51:43.583331; 1873088 | 1863985 | 1866784 || 1865056 | 1870419 | 1869804 || 1864040 | 1871881 | 1871943 || 1867300 | 1866841 | 1867228
Group1; 375.162547; 2026-07-03 23:51:52.735186; 1874934 | 1865584 | 1868484 || 1866894 | 1871900 | 1871454 || 1865962 | 1873215 | 1873008 || 1868760 | 1868454 | 1869256
Group1; 384.297895; 2026-07-03 23:52:01.870534; 1876519 | 1867585 | 1870105 || 1868621 | 1873688 | 1873180 || 1867528 | 1874761 | 1875301 || 1870286 | 1869905 | 1870962
Group1; 393.449743; 2026-07-03 23:52:11.022382; 1878579 | 1869152 | 1872007 || 1870567 | 1875488 | 1875106 || 1869487 | 1876564 | 1876829 || 1872335 | 1871658 | 1872475
Group1; 402.601148; 2026-07-03 23:52:20.173787; 1880211 | 1870772 | 1873508 || 1872165 | 1877727 | 1877113 || 1871147 | 1879108 | 1879241 || 1874468 | 1874060 | 1874119
Group1; 411.752699; 2026-07-03 23:52:29.325338; 1882227 | 1872671 | 1875499 || 1874106 | 1879361 | 1878958 || 1873196 | 1880863 | 1881321 || 1876235 | 1875634 | 1876200
Group1; 420.90428; 2026-07-03 23:52:38.476919; 1883929 | 1874771 | 1877422 || 1875824 | 1881049 | 1880581 || 1874565 | 1882947 | 1883182 || 1878163 | 1878009 | 1878592
Group1; 430.055895; 2026-07-03 23:52:47.628534; 1886222 | 1876809 | 1879668 || 1878022 | 1883072 | 1882841 || 1876971 | 1884520 | 1884518 || 1879643 | 1879241 | 1879799
Group1; 439.207607; 2026-07-03 23:52:56.780246; 1887484 | 1878269 | 1881323 || 1879652 | 1884723 | 1884277 || 1878448 | 1885821 | 1886031 || 1881293 | 1880665 | 1881303
Group1; 448.359054; 2026-07-03 23:53:05.931693; 1888993 | 1879880 | 1882748 || 1881246 | 1886926 | 1886357 || 1880405 | 1888020 | 1888390 || 1883512 | 1882619 | 1883391
Group1; 457.494701; 2026-07-03 23:53:15.067340; 1891257 | 1881689 | 1884736 || 1883215 | 1888806 | 1888188 || 1882543 | 1890296 | 1890549 || 1885844 | 1884998 | 1885531
Group1; 466.646253; 2026-07-03 23:53:24.218892; 1893317 | 1883874 | 1886760 || 1885310 | 1890546 | 1890091 || 1884428 | 1892019 | 1891740 || 1887449 | 1886855 | 1887214
Group1; 475.797995; 2026-07-03 23:53:33.370634; 1895188 | 1885781 | 1888506 || 1887142 | 1892278 | 1891780 || 1886030 | 1893316 | 1893548 || 1888735 | 1888036 | 1889157
Group1; 484.949576; 2026-07-03 23:53:42.522215; 1896706 | 1887397 | 1890088 || 1888685 | 1894567 | 1893552 || 1888033 | 1895551 | 1895200 || 1891013 | 1890091 | 1890830
Group1; 494.100998; 2026-07-03 23:53:51.673637; 1898635 | 1889371 | 1892122 || 1890528 | 1895932 | 1895369 || 1889662 | 1896837 | 1896909 || 1892597 | 1891809 | 1892293
Group1; 503.252671; 2026-07-03 23:54:00.825310; 1900328 | 1891069 | 1893800 || 1892396 | 1897651 | 1897072 || 1891275 | 1898691 | 1898813 || 1894052 | 1893328 | 1894400
Group1; 512.404546; 2026-07-03 23:54:09.977185; 1902070 | 1892946 | 1895562 || 1894210 | 1899344 | 1898935 || 1893279 | 1900579 | 1900974 || 1896346 | 1895681 | 1896107
Group1; 521.555666; 2026-07-03 23:54:19.128305; 1904101 | 1894746 | 1897331 || 1895861 | 1901149 | 1900457 || 1894895 | 1902017 | 1902488 || 1897791 | 1896885 | 1897368
Group1; 530.691561; 2026-07-03 23:54:28.264200; 1905510 | 1896012 | 1898903 || 1897486 | 1903219 | 1901856 || 1896484 | 1904318 | 1904688 || 1899729 | 1899228 | 1899707
Group1; 539.843061; 2026-07-03 23:54:37.415700; 1907729 | 1898374 | 1901006 || 1899396 | 1904401 | 1904323 || 1898343 | 1905781 | 1906372 || 1901351 | 1900732 | 1901420
Group1; 548.994458; 2026-07-03 23:54:46.567097; 1909243 | 1899845 | 1902726 || 1900866 | 1906560 | 1906059 || 1900192 | 1908152 | 1908338 || 1903462 | 1902948 | 1903759
Group1; 558.146091; 2026-07-03 23:54:55.718730; 1911293 | 1901909 | 1904778 || 1903503 | 1908945 | 1908132 || 1902539 | 1910183 | 1910412 || 1905304 | 1904896 | 1905381
Group2; SecondsElapsed; DateTimePC; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 558.205352; 2026-07-03 23:54:55.777991; New Node Array: 92 93 94 96
Group2; 558.205495; 2026-07-03 23:54:55.778134; 
Group2; 567.340649; 2026-07-03 23:55:04.913288; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 576.492221; 2026-07-03 23:55:14.064860; 1907694 | 1906839 | 1912986 || 1913909 | 1908798 | 1909196 || 1913948 | 1912842 | 1915827 || 1911901 | 1915358 | 1909615
Group2; 585.643865; 2026-07-03 23:55:23.216504; 1910086 | 1909249 | 1915150 || 1915933 | 1910884 | 1910873 || 1915940 | 1914174 | 1917861 || 1913461 | 1916869 | 1911827
Group2; 594.779461; 2026-07-03 23:55:32.352100; 1911584 | 1910706 | 1917095 || 1917309 | 1912920 | 1913238 || 1917879 | 1916515 | 1919707 || 1915496 | 1918859 | 1913331
Group2; 603.931328; 2026-07-03 23:55:41.503967; 1913828 | 1912612 | 1919062 || 1919229 | 1914690 | 1915410 || 1919829 | 1918714 | 1921801 || 1917419 | 1921190 | 1915785
Group2; 613.082805; 2026-07-03 23:55:50.655444; 1915854 | 1915005 | 1921232 || 1921400 | 1917139 | 1917531 || 1922013 | 1920989 | 1924282 || 1919933 | 1923398 | 1918155
Group2; 622.234263; 2026-07-03 23:55:59.806902; 1918177 | 1917147 | 1923800 || 1923840 | 1919345 | 1919405 || 1924162 | 1922636 | 1925912 || 1921750 | 1925091 | 1920030
Group2; 631.385853; 2026-07-03 23:56:08.958492; 1920050 | 1919188 | 1925486 || 1925566 | 1921215 | 1921526 || 1925896 | 1924761 | 1928212 || 1923586 | 1927301 | 1921843
Group2; 640.537637; 2026-07-03 23:56:18.110276; 1921861 | 1921358 | 1927440 || 1927579 | 1923331 | 1923722 || 1928237 | 1926959 | 1930382 || 1926080 | 1929670 | 1923762
Group2; 649.689007; 2026-07-03 23:56:27.261646; 1924159 | 1923161 | 1929491 || 1929779 | 1925451 | 1925520 || 1930375 | 1928701 | 1932295 || 1927620 | 1931094 | 1926209
Group2; 658.840523; 2026-07-03 23:56:36.413162; 1926281 | 1925411 | 1931781 || 1932085 | 1927312 | 1927498 || 1932379 | 1931301 | 1934344 || 1929951 | 1933505 | 1928492
Group2; 667.976342; 2026-07-03 23:56:45.548981; 1928474 | 1927364 | 1933883 || 1933957 | 1929390 | 1929772 || 1934398 | 1933009 | 1936353 || 1932224 | 1935341 | 1929782
Group2; 677.127714; 2026-07-03 23:56:54.700353; 1930149 | 1929289 | 1935450 || 1936314 | 1931452 | 1931448 || 1936689 | 1934905 | 1937934 || 1933952 | 1937281 | 1931444
Group2; 686.279553; 2026-07-03 23:57:03.852192; 1932069 | 1930865 | 1936741 || 1937472 | 1931915 | 1932269 || 1937411 | 1935457 | 1938331 || 1934241 | 1937403 | 1931612
Group2; 695.431029; 2026-07-03 23:57:13.003668; 1932282 | 1931105 | 1936555 || 1937393 | 1931808 | 1931630 || 1936924 | 1934964 | 1937736 || 1933732 | 1936751 | 1930588
Group2; 704.582609; 2026-07-03 23:57:22.155248; 1931509 | 1929969 | 1935711 || 1936231 | 1930869 | 1930277 || 1935971 | 1933669 | 1936045 || 1932422 | 1935307 | 1928901
Group2; 713.734461; 2026-07-03 23:57:31.307100; 1930041 | 1928570 | 1934029 || 1934906 | 1929260 | 1928650 || 1934615 | 1932052 | 1934551 || 1930783 | 1933778 | 1927251
Group2; 722.885803; 2026-07-03 23:57:40.458442; 1928580 | 1927138 | 1932794 || 1933408 | 1928559 | 1928178 || 1933610 | 1931594 | 1933408 || 1929691 | 1932610 | 1926460
Group2; 732.021362; 2026-07-03 23:57:49.594001; 1927295 | 1926100 | 1932184 || 1932544 | 1927437 | 1927314 || 1932404 | 1930551 | 1933471 || 1929460 | 1932722 | 1926892
Group2; 741.17312; 2026-07-03 23:57:58.745759; 1927479 | 1926511 | 1932316 || 1933290 | 1928082 | 1927697 || 1933186 | 1931232 | 1934243 || 1930145 | 1933361 | 1927314
Group2; 750.32463; 2026-07-03 23:58:07.897269; 1928097 | 1926721 | 1932888 || 1933389 | 1928632 | 1928727 || 1933617 | 1932222 | 1935101 || 1931004 | 1934113 | 1928830
Group2; 759.476262; 2026-07-03 23:58:17.048901; 1928927 | 1927942 | 1934276 || 1934665 | 1929885 | 1929762 || 1934742 | 1933278 | 1935988 || 1932347 | 1935775 | 1929788
Group2; 768.627862; 2026-07-03 23:58:26.200501; 1930436 | 1929334 | 1935474 || 1935618 | 1930892 | 1930785 || 1936029 | 1934219 | 1937194 || 1933278 | 1936373 | 1930842
Group2; 777.779583; 2026-07-03 23:58:35.352222; 1931106 | 1929988 | 1936292 || 1936687 | 1931654 | 1931868 || 1936810 | 1934800 | 1938063 || 1933847 | 1937168 | 1931480
Group2; 786.930949; 2026-07-03 23:58:44.503588; 1931938 | 1930747 | 1936875 || 1937216 | 1932274 | 1932047 || 1937401 | 1935401 | 1938056 || 1933992 | 1937215 | 1931368
Group2; 796.082767; 2026-07-03 23:58:53.655406; 1931918 | 1930708 | 1936534 || 1937136 | 1931907 | 1931785 || 1937059 | 1935090 | 1937596 || 1933930 | 1936788 | 1930814
Group2; 805.218202; 2026-07-03 23:59:02.790841; 1931686 | 1930354 | 1936056 || 1936618 | 1931388 | 1931131 || 1936375 | 1934382 | 1936838 || 1933034 | 1936087 | 1930386
Group2; 814.369731; 2026-07-03 23:59:11.942370; 1930908 | 1929490 | 1935936 || 1936335 | 1931146 | 1930780 || 1936295 | 1934101 | 1936733 || 1932750 | 1935687 | 1929653
Group2; 823.521443; 2026-07-03 23:59:21.094082; 1930453 | 1929167 | 1934971 || 1935583 | 1930396 | 1930182 || 1935569 | 1933428 | 1935936 || 1932171 | 1935200 | 1929152
Group2; 832.672943; 2026-07-03 23:59:30.245582; 1930032 | 1928721 | 1934659 || 1935074 | 1929942 | 1929910 || 1935080 | 1933027 | 1935719 || 1931769 | 1935015 | 1929013
Group2; 841.824685; 2026-07-03 23:59:39.397324; 1929843 | 1928495 | 1934404 || 1935051 | 1929680 | 1929462 || 1934909 | 1932937 | 1935554 || 1931848 | 1934817 | 1928813
Group2; 850.976196; 2026-07-03 23:59:48.548835; 1929748 | 1928437 | 1934407 || 1935061 | 1930026 | 1929961 || 1935053 | 1933270 | 1935747 || 1931864 | 1934845 | 1928885
Group2; 860.127728; 2026-07-03 23:59:57.700367; 1929652 | 1928379 | 1934396 || 1934764 | 1929870 | 1929865 || 1934966 | 1933177 | 1935558 || 1932010 | 1934910 | 1928821
Group2; 869.269349; 2026-07-04 00:00:06.841988; 1929727 | 1928351 | 1934141 || 1934826 | 1929908 | 1930038 || 1934982 | 1933552 | 1936637 || 1932597 | 1935844 | 1929643
Group2; 878.399271; 2026-07-04 00:00:15.971910; 1930325 | 1929185 | 1934973 || 1935515 | 1930323 | 1930186 || 1935408 | 1933645 | 1936783 || 1932419 | 1935805 | 1930515
Group2; 887.547833; 2026-07-04 00:00:25.120472; 1930671 | 1929787 | 1935820 || 1936333 | 1931329 | 1930987 || 1936347 | 1934450 | 1937115 || 1933152 | 1936501 | 1930560
Group2; 896.697482; 2026-07-04 00:00:34.270121; 1931071 | 1930037 | 1936293 || 1936444 | 1931619 | 1931345 || 1936703 | 1934805 | 1937502 || 1933537 | 1936517 | 1930812
Group2; 905.848224; 2026-07-04 00:00:43.420863; 1931294 | 1930031 | 1936560 || 1936692 | 1931493 | 1932229 || 1937219 | 1935055 | 1937862 || 1934092 | 1936915 | 1931123
Group2; 914.999188; 2026-07-04 00:00:52.571827; 1931905 | 1930658 | 1936776 || 1937215 | 1932325 | 1932349 || 1937365 | 1935601 | 1938196 || 1934440 | 1937525 | 1931186
Group2; 924.150412; 2026-07-04 00:01:01.723051; 1932248 | 1930716 | 1936817 || 1937436 | 1932253 | 1932447 || 1937476 | 1935719 | 1938708 || 1934634 | 1938120 | 1931965
Group2; 933.301663; 2026-07-04 00:01:10.874302; 1932851 | 1931419 | 1936843 || 1937739 | 1932187 | 1931885 || 1937476 | 1935323 | 1937667 || 1934094 | 1937085 | 1931115
Group2; 942.437202; 2026-07-04 00:01:20.009841; 1931760 | 1930450 | 1936401 || 1936866 | 1931295 | 1930856 || 1936392 | 1934265 | 1937047 || 1933000 | 1936340 | 1930831
Group2; 951.58887; 2026-07-04 00:01:29.161509; 1931157 | 1930369 | 1935821 || 1936664 | 1931011 | 1930335 || 1936047 | 1933884 | 1936371 || 1932449 | 1935603 | 1929290
Group2; 960.740608; 2026-07-04 00:01:38.313247; 1930391 | 1929040 | 1934800 || 1935568 | 1930416 | 1930688 || 1935513 | 1933985 | 1936407 || 1932642 | 1935576 | 1929361
Group2; 969.892001; 2026-07-04 00:01:47.464640; 1930148 | 1928802 | 1934922 || 1935277 | 1930279 | 1930078 || 1935329 | 1933248 | 1936179 || 1932069 | 1935021 | 1929085
Group2; 979.04376; 2026-07-04 00:01:56.616399; 1929943 | 1928567 | 1934590 || 1935049 | 1929981 | 1930005 || 1935104 | 1933287 | 1935917 || 1932101 | 1935437 | 1929382
Group2; 988.195147; 2026-07-04 00:02:05.767786; 1930004 | 1928720 | 1934704 || 1935178 | 1929974 | 1929891 || 1935193 | 1933322 | 1936282 || 1932524 | 1935711 | 1929649
Group2; 997.346818; 2026-07-04 00:02:14.919457; 1930213 | 1929101 | 1935045 || 1935421 | 1930335 | 1929953 || 1935567 | 1933372 | 1936103 || 1932120 | 1935464 | 1930014
Group2; 1006.498294; 2026-07-04 00:02:24.070933; 1930295 | 1929364 | 1935286 || 1935766 | 1930536 | 1930696 || 1935757 | 1933733 | 1936716 || 1932757 | 1935807 | 1929822
Group2; 1015.633977; 2026-07-04 00:02:33.206616; 1930706 | 1929383 | 1935206 || 1935891 | 1930869 | 1930358 || 1936113 | 1934089 | 1936833 || 1933014 | 1936231 | 1930280
Group2; 1024.7857; 2026-07-04 00:02:42.358339; 1931029 | 1929815 | 1935787 || 1936354 | 1931259 | 1931293 || 1936292 | 1934704 | 1937305 || 1933563 | 1936313 | 1929959
Group2; 1033.937079; 2026-07-04 00:02:51.509718; 1931186 | 1929748 | 1935678 || 1936294 | 1931352 | 1931546 || 1936454 | 1934775 | 1937633 || 1933551 | 1936851 | 1930653
Group2; 1043.088679; 2026-07-04 00:03:00.661318; 1931528 | 1930100 | 1935977 || 1936362 | 1931207 | 1931263 || 1936376 | 1934437 | 1937331 || 1933457 | 1936748 | 1930649
Group2; 1052.24047; 2026-07-04 00:03:09.813109; 1931460 | 1930262 | 1936125 || 1936867 | 1931612 | 1931452 || 1936779 | 1934809 | 1937486 || 1933727 | 1936623 | 1930859
Group2; 1061.391993; 2026-07-04 00:03:18.964632; 1931448 | 1930170 | 1936756 || 1936728 | 1931969 | 1931659 || 1937151 | 1935032 | 1937356 || 1933395 | 1936462 | 1931145
Group2; 1070.54358; 2026-07-04 00:03:28.116219; 1931376 | 1930209 | 1936644 || 1936893 | 1931870 | 1932132 || 1936993 | 1935323 | 1937840 || 1934194 | 1936802 | 1930764
Group2; 1079.679209; 2026-07-04 00:03:37.251848; 1931931 | 1930377 | 1936466 || 1937121 | 1931876 | 1931637 || 1936972 | 1935088 | 1937694 || 1934100 | 1937048 | 1930543
Group2; 1088.830976; 2026-07-04 00:03:46.403615; 1931838 | 1930370 | 1936131 || 1936768 | 1931408 | 1931346 || 1936619 | 1934756 | 1937290 || 1933526 | 1936449 | 1930785
Group2; 1097.982519; 2026-07-04 00:03:55.555158; 1931341 | 1930187 | 1935918 || 1936410 | 1931074 | 1931371 || 1936188 | 1934476 | 1937181 || 1933440 | 1936443 | 1930510
Group2; 1107.13419; 2026-07-04 00:04:04.706829; 1931136 | 1929836 | 1935819 || 1936451 | 1931143 | 1930945 || 1936239 | 1934142 | 1937270 || 1933180 | 1936410 | 1930250
Group2; 1116.285601; 2026-07-04 00:04:13.858240; 1931159 | 1929897 | 1935685 || 1936181 | 1930912 | 1930811 || 1936034 | 1934008 | 1936794 || 1932874 | 1935876 | 1929581
Group3; SecondsElapsed; DateTimePC; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 1116.344986; 2026-07-04 00:04:13.917625; New Node Array: 97 98 99 29
Group3; 1116.345306; 2026-07-04 00:04:13.917945; 
Group3; 1125.480345; 2026-07-04 00:04:23.052984; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 1134.63186; 2026-07-04 00:04:32.204499; 1927367 | 1932131 | 1933045 || 2170913 | 2076821 | 2017442 || 1936960 | 1932940 | 1927920 || 1933880 | 1936501 | 1928975
Group3; 1143.783539; 2026-07-04 00:04:41.356178; 1927219 | 1932259 | 1932717 || 2514559 | 2395541 | 2298130 || 1936542 | 1932070 | 1927273 || 1933152 | 1935981 | 1928767
Group3; 1152.919292; 2026-07-04 00:04:50.491931; 1927313 | 1932179 | 1932489 || 2405270 | 2313584 | 2256898 || 1936906 | 1932535 | 1927607 || 1933487 | 1936104 | 1928986
Group3; 1162.070785; 2026-07-04 00:04:59.643424; 1927216 | 1932363 | 1932779 || 2072758 | 2011941 | 1970956 || 1936800 | 1932160 | 1927087 || 1933284 | 1935968 | 1928881
Group3; 1171.222416; 2026-07-04 00:05:08.795055; 1927266 | 1932523 | 1932758 || 2440972 | 2312492 | 2214003 || 1936539 | 1932202 | 1927433 || 1933088 | 1935989 | 1928732
Group3; 1180.373966; 2026-07-04 00:05:17.946605; 1926917 | 1932274 | 1933060 || 2516313 | 2400216 | 2329225 || 1936742 | 1932428 | 1927769 || 1933522 | 1936051 | 1928855
Group3; 1189.525494; 2026-07-04 00:05:27.098133; 1927098 | 1932304 | 1932958 || 2071518 | 2023366 | 1984963 || 1937061 | 1932354 | 1927287 || 1933507 | 1936120 | 1928884
Group3; 1198.677275; 2026-07-04 00:05:36.249914; 1927513 | 1932723 | 1933082 || 2278358 | 2146184 | 2069467 || 1937061 | 1932715 | 1928254 || 1933816 | 1936406 | 1929365
Group3; 1207.828736; 2026-07-04 00:05:45.401375; 1927722 | 1933082 | 1933133 || 2595175 | 2479139 | 2387407 || 1936998 | 1932642 | 1928195 || 1933675 | 1936320 | 1928935
Group3; 1216.980449; 2026-07-04 00:05:54.553088; 1927351 | 1932650 | 1932818 || 2087935 | 2046877 | 2008950 || 1936908 | 1932292 | 1927653 || 1933287 | 1936002 | 1928227
Group3; 1226.131963; 2026-07-04 00:06:03.704602; 1926927 | 1932082 | 1932569 || 2252756 | 2132718 | 2059041 || 1936496 | 1931949 | 1927534 || 1933111 | 1935763 | 1928156
