Group1; SecondsElapsed; DateTimePC; N91_NTC1 | N91_NTC2 | N91_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB
Group1; 274.513035; 2026-07-03 13:24:01.025348; 1613324 | 1616444 | 1615886 || 1617758 | 1616730 | 1615206 || 1616067 | 1618322 | 1613544 || 1615924 | 1617440 | 1613283 || 1619419 | 1614965 | 1612829
Group1; 285.953562; 2026-07-03 13:24:12.465875; 1612939 | 1614099 | 1613789 || 1616739 | 1614545 | 1612962 || 1614608 | 1616380 | 1611674 || 1613744 | 1615218 | 1611001 || 1617301 | 1612882 | 1611094
Group1; 297.377156; 2026-07-03 13:24:23.889469; 1611057 | 1611504 | 1611161 || 1615015 | 1611980 | 1610918 || 1613212 | 1614932 | 1610398 || 1612181 | 1613735 | 1608607 || 1615465 | 1609725 | 1607361
Group1; 308.816677; 2026-07-03 13:24:35.328990; 1607351 | 1608944 | 1608595 || 1610636 | 1608047 | 1607188 || 1608262 | 1610405 | 1605410 || 1607300 | 1608660 | 1604481 || 1610690 | 1606012 | 1603921
Group1; 320.255953; 2026-07-03 13:24:46.768266; 1603750 | 1604915 | 1604735 || 1606485 | 1604836 | 1603175 || 1603697 | 1605348 | 1600152 || 1602136 | 1603526 | 1598736 || 1605314 | 1600659 | 1599164
Group1; 331.695691; 2026-07-03 13:24:58.208004; 1598557 | 1599864 | 1600787 || 1601928 | 1600146 | 1599501 || 1599529 | 1601538 | 1596499 || 1598557 | 1600199 | 1595255 || 1602218 | 1596842 | 1595775
Group1; 343.135365; 2026-07-03 13:25:09.647678; 1594862 | 1596376 | 1596569 || 1598154 | 1596586 | 1595312 || 1596064 | 1598091 | 1593865 || 1595680 | 1596914 | 1592399 || 1599076 | 1594262 | 1591877
Group1; 354.574952; 2026-07-03 13:25:21.087265; 1591566 | 1593765 | 1593560 || 1595402 | 1593747 | 1592758 || 1594006 | 1596086 | 1590745 || 1593465 | 1594796 | 1590395 || 1596920 | 1592594 | 1590828
Group1; 365.998511; 2026-07-03 13:25:32.510824; 1590604 | 1590899 | 1591174 || 1594999 | 1591454 | 1591121 || 1593259 | 1595408 | 1590110 || 1592683 | 1593473 | 1589183 || 1595822 | 1591342 | 1589297
Group1; 377.437712; 2026-07-03 13:25:43.950025; 1589331 | 1589209 | 1589208 || 1594253 | 1589980 | 1589648 || 1592893 | 1595053 | 1588880 || 1592658 | 1593922 | 1589764 || 1595206 | 1591309 | 1588761
Group1; 388.876928; 2026-07-03 13:25:55.389241; 1588909 | 1587931 | 1587996 || 1592879 | 1588415 | 1588013 || 1591509 | 1593504 | 1587373 || 1590931 | 1592072 | 1587844 || 1593736 | 1589699 | 1587432
Group1; 400.317128; 2026-07-03 13:26:06.829441; 1587601 | 1586250 | 1586314 || 1591396 | 1586704 | 1586434 || 1589750 | 1591752 | 1585503 || 1588765 | 1590066 | 1585739 || 1591695 | 1587736 | 1585278
Group1; 411.756415; 2026-07-03 13:26:18.268728; 1585519 | 1584257 | 1584530 || 1589457 | 1584814 | 1584465 || 1587441 | 1589653 | 1583857 || 1586947 | 1588112 | 1583556 || 1589945 | 1585249 | 1583194
Group1; 423.195486; 2026-07-03 13:26:29.707799; 1583438 | 1582404 | 1582569 || 1587347 | 1582786 | 1582415 || 1585349 | 1587070 | 1581416 || 1584253 | 1586038 | 1581769 || 1587526 | 1583200 | 1581259
Group1; 434.619159; 2026-07-03 13:26:41.131472; 1581323 | 1580326 | 1580526 || 1585278 | 1580783 | 1580434 || 1583236 | 1585329 | 1579532 || 1582269 | 1583854 | 1579808 || 1585669 | 1581529 | 1579345
Group1; 446.058988; 2026-07-03 13:26:52.571301; 1579681 | 1578416 | 1578737 || 1583113 | 1578807 | 1578857 || 1581571 | 1583655 | 1578181 || 1580926 | 1582436 | 1578398 || 1584133 | 1580171 | 1578148
Group1; 457.498511; 2026-07-03 13:27:04.010824; 1577971 | 1576604 | 1577051 || 1581809 | 1577017 | 1576932 || 1579994 | 1582175 | 1576304 || 1579863 | 1581246 | 1577304 || 1582789 | 1579121 | 1576889
Group1; 468.937624; 2026-07-03 13:27:15.449937; 1577417 | 1575723 | 1575851 || 1581465 | 1576286 | 1576070 || 1579591 | 1581686 | 1575291 || 1578901 | 1580197 | 1576617 || 1581657 | 1578445 | 1575895
Group1; 480.377603; 2026-07-03 13:27:26.889916; 1576875 | 1574354 | 1574695 || 1581232 | 1575169 | 1575121 || 1579169 | 1581080 | 1574948 || 1578637 | 1579797 | 1575702 || 1581008 | 1577462 | 1575123
Group1; 491.817142; 2026-07-03 13:27:38.329455; 1575666 | 1573246 | 1573608 || 1579910 | 1574148 | 1574316 || 1578432 | 1580601 | 1574373 || 1578295 | 1579635 | 1575360 || 1580653 | 1576736 | 1574123
Group1; 503.240242; 2026-07-03 13:27:49.752555; 1574685 | 1572508 | 1572532 || 1578655 | 1572879 | 1573106 || 1577374 | 1579500 | 1573074 || 1577104 | 1578570 | 1574027 || 1579540 | 1575903 | 1573421
Group1; 514.680428; 2026-07-03 13:28:01.192741; 1573752 | 1571179 | 1571565 || 1578009 | 1571995 | 1572259 || 1576843 | 1578858 | 1572337 || 1576328 | 1577806 | 1573598 || 1578695 | 1575191 | 1572681
Group1; 526.120111; 2026-07-03 13:28:12.632424; 1573293 | 1570932 | 1570683 || 1576776 | 1571105 | 1571042 || 1575130 | 1577158 | 1571126 || 1575019 | 1576421 | 1572516 || 1577522 | 1574048 | 1571468
Group1; 537.559242; 2026-07-03 13:28:24.071555; 1572030 | 1568860 | 1569550 || 1576085 | 1569771 | 1570224 || 1574426 | 1576399 | 1569917 || 1573746 | 1574990 | 1570765 || 1576281 | 1572612 | 1569953
Group1; 548.999141; 2026-07-03 13:28:35.511454; 1570693 | 1568315 | 1568408 || 1574791 | 1569054 | 1568989 || 1573655 | 1575710 | 1569130 || 1572825 | 1574355 | 1570241 || 1575391 | 1572116 | 1569725
Group1; 560.438571; 2026-07-03 13:28:46.950884; 1570237 | 1567488 | 1567626 || 1574253 | 1568341 | 1568229 || 1572666 | 1574817 | 1568384 || 1572632 | 1573860 | 1569863 || 1574677 | 1571576 | 1569143
Group1; 571.862295; 2026-07-03 13:28:58.374608; 1569624 | 1566408 | 1566828 || 1573759 | 1566854 | 1567448 || 1571858 | 1574095 | 1567683 || 1571962 | 1573476 | 1569424 || 1574071 | 1571093 | 1568476
Group1; 583.301428; 2026-07-03 13:29:09.813741; 1569259 | 1565614 | 1566367 || 1573528 | 1566307 | 1567074 || 1572023 | 1574169 | 1567614 || 1571767 | 1573186 | 1569374 || 1573845 | 1571059 | 1568368
Group1; 594.741331; 2026-07-03 13:29:21.253644; 1569205 | 1566174 | 1565723 || 1573170 | 1566558 | 1566794 || 1571551 | 1573893 | 1567537 || 1571394 | 1572836 | 1568908 || 1573488 | 1570317 | 1568326
Group1; 606.181251; 2026-07-03 13:29:32.693564; 1568689 | 1564960 | 1565115 || 1572844 | 1565416 | 1566006 || 1571180 | 1573152 | 1566627 || 1570449 | 1571819 | 1567657 || 1572924 | 1569689 | 1567322
Group1; 617.620087; 2026-07-03 13:29:44.132400; 1568038 | 1564154 | 1564561 || 1572448 | 1565327 | 1565350 || 1570694 | 1572905 | 1566108 || 1570263 | 1571531 | 1567270 || 1572735 | 1569161 | 1566481
Group1; 629.044019; 2026-07-03 13:29:55.556332; 1567240 | 1564298 | 1563497 || 1571332 | 1564558 | 1564627 || 1569835 | 1571841 | 1565273 || 1569543 | 1570866 | 1566737 || 1571892 | 1568616 | 1565617
Group1; 640.482641; 2026-07-03 13:30:06.994954; 1566416 | 1563121 | 1563420 || 1570719 | 1563901 | 1564171 || 1569037 | 1571268 | 1564700 || 1568779 | 1570181 | 1566106 || 1570503 | 1568579 | 1565872
Group1; 651.922741; 2026-07-03 13:30:18.435054; 1566573 | 1562651 | 1562966 || 1570766 | 1563641 | 1564039 || 1569183 | 1571233 | 1564705 || 1568498 | 1570163 | 1565760 || 1570679 | 1567774 | 1565039
Group1; 663.362697; 2026-07-03 13:30:29.875010; 1565612 | 1561853 | 1562400 || 1569801 | 1562755 | 1563105 || 1568574 | 1570798 | 1563658 || 1568490 | 1569779 | 1565636 || 1570303 | 1567270 | 1564375
Group1; 674.801964; 2026-07-03 13:30:41.314277; 1565240 | 1561951 | 1561933 || 1569349 | 1562551 | 1562652 || 1567834 | 1569904 | 1563088 || 1567225 | 1568688 | 1564711 || 1569773 | 1566467 | 1564090
Group1; 686.241727; 2026-07-03 13:30:52.754040; 1564879 | 1561992 | 1561291 || 1569102 | 1562559 | 1562345 || 1567880 | 1570087 | 1563338 || 1568015 | 1569143 | 1564915 || 1569845 | 1566777 | 1563819
Group1; 697.665194; 2026-07-03 13:31:04.177507; 1564890 | 1561348 | 1561010 || 1568939 | 1561792 | 1562248 || 1567433 | 1569320 | 1563260 || 1568090 | 1569235 | 1565499 || 1569510 | 1567075 | 1564622
Group1; SecondsElapsed; DateTimePC; N91_NTC1 | N91_NTC2 | N91_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB
Group1; 697.709928; 2026-07-03 13:31:04.222241; New Node Array: 91 93 29 98 99
Group1; 697.725744; 2026-07-03 13:31:04.238057; 
Group1; 709.133285; 2026-07-03 13:31:15.645598; N91_NTC1 | N91_NTC2 | N91_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB
Group1; 720.573064; 2026-07-03 13:31:27.085377; 1565564 | 1561193 | 1561313 || 1569801 | 1561676 | 1562919 || 1568801 | 1570856 | 1563983 || 1568550 | 1569830 | 1565775 || 1570246 | 1567926 | 1564746
Group1; 732.012466; 2026-07-03 13:31:38.524779; 1565976 | 1562177 | 1561772 || 1569810 | 1562344 | 1562407 || 1568211 | 1570538 | 1563258 || 1568107 | 1569663 | 1565064 || 1570095 | 1567263 | 1564078
Group1; 743.436069; 2026-07-03 13:31:49.948382; 1565058 | 1561593 | 1560491 || 1569231 | 1561752 | 1561903 || 1567241 | 1569474 | 1562675 || 1567204 | 1568370 | 1564351 || 1569252 | 1566147 | 1563275
Group1; 754.875661; 2026-07-03 13:32:01.387974; 1563564 | 1560515 | 1560378 || 1567902 | 1560973 | 1561081 || 1566901 | 1568967 | 1562192 || 1566807 | 1568269 | 1563945 || 1568543 | 1565605 | 1562700
Group1; 766.315504; 2026-07-03 13:32:12.827817; 1563604 | 1560190 | 1559955 || 1567339 | 1560113 | 1560923 || 1565906 | 1568041 | 1561506 || 1565987 | 1567312 | 1563257 || 1568139 | 1565033 | 1562295
Group1; 777.754971; 2026-07-03 13:32:24.267284; 1563130 | 1559693 | 1559397 || 1567546 | 1560165 | 1560770 || 1565914 | 1567994 | 1561387 || 1565550 | 1566913 | 1562796 || 1567387 | 1564442 | 1561724
Group1; 789.194817; 2026-07-03 13:32:35.707130; 1562665 | 1558859 | 1558807 || 1566949 | 1559515 | 1559692 || 1565956 | 1568052 | 1560971 || 1565354 | 1566732 | 1562485 || 1567301 | 1564623 | 1561961
Group1; 800.617865; 2026-07-03 13:32:47.130178; 1562962 | 1558601 | 1559271 || 1567471 | 1560057 | 1560607 || 1566077 | 1568387 | 1561630 || 1566109 | 1567467 | 1563493 || 1567989 | 1565150 | 1562097
Group1; 812.056743; 2026-07-03 13:32:58.569056; 1563316 | 1559354 | 1559085 || 1568133 | 1560330 | 1560257 || 1566852 | 1569119 | 1561605 || 1566982 | 1568244 | 1564007 || 1568827 | 1565984 | 1563023
Group1; 823.496541; 2026-07-03 13:33:10.008854; 1564155 | 1559224 | 1559129 || 1568571 | 1560235 | 1561236 || 1566934 | 1568892 | 1561931 || 1566605 | 1567906 | 1563821 || 1568742 | 1565649 | 1562182
Group1; 834.936593; 2026-07-03 13:33:21.448906; 1563849 | 1559343 | 1559101 || 1568460 | 1560697 | 1560923 || 1567504 | 1569478 | 1562514 || 1567189 | 1568525 | 1564508 || 1569065 | 1566250 | 1563274
Group1; 846.375601; 2026-07-03 13:33:32.887914; 1564378 | 1559729 | 1559394 || 1568508 | 1560698 | 1560397 || 1566863 | 1569108 | 1561704 || 1566833 | 1568188 | 1564499 || 1568759 | 1565970 | 1563538
Group1; 857.8156; 2026-07-03 13:33:44.327913; 1564249 | 1559711 | 1559849 || 1568512 | 1560375 | 1561260 || 1567072 | 1569242 | 1562550 || 1566928 | 1568227 | 1563835 || 1568828 | 1565757 | 1562380
Group1; 869.239175; 2026-07-03 13:33:55.751488; 1563716 | 1559443 | 1559910 || 1568265 | 1560237 | 1561239 || 1567294 | 1569095 | 1562104 || 1566284 | 1567717 | 1563561 || 1568364 | 1565290 | 1562533
Group1; 880.678919; 2026-07-03 13:34:07.191232; 1563465 | 1559410 | 1559523 || 1567632 | 1559789 | 1561102 || 1566389 | 1568285 | 1561511 || 1565830 | 1567172 | 1563011 || 1567725 | 1564952 | 1562348
Group1; 892.118352; 2026-07-03 13:34:18.630665; 1563404 | 1558898 | 1559000 || 1567645 | 1560075 | 1560365 || 1565844 | 1567944 | 1561048 || 1565100 | 1566835 | 1563033 || 1568101 | 1565035 | 1562484
Group1; 903.557819; 2026-07-03 13:34:30.070132; 1563332 | 1559437 | 1559406 || 1567678 | 1559537 | 1560373 || 1565929 | 1568041 | 1561565 || 1566302 | 1567464 | 1563430 || 1567731 | 1565031 | 1562258
Group1; 914.997985; 2026-07-03 13:34:41.510298; 1563187 | 1558771 | 1559226 || 1567443 | 1559685 | 1560738 || 1566565 | 1568638 | 1561553 || 1565986 | 1567166 | 1562822 || 1567853 | 1564587 | 1561734
Group1; 926.436393; 2026-07-03 13:34:52.948706; 1562854 | 1558992 | 1558970 || 1566980 | 1559608 | 1559840 || 1565807 | 1567864 | 1561395 || 1565771 | 1567012 | 1562854 || 1567339 | 1564703 | 1561940
Group1; 937.859909; 2026-07-03 13:35:04.372222; 1563097 | 1558944 | 1559125 || 1567434 | 1559475 | 1560398 || 1565366 | 1567520 | 1560490 || 1565121 | 1566612 | 1562382 || 1567518 | 1564507 | 1561726
Group1; 949.300231; 2026-07-03 13:35:15.812544; 1562715 | 1557737 | 1558951 || 1567393 | 1559531 | 1559965 || 1566151 | 1568456 | 1561611 || 1566130 | 1567429 | 1563357 || 1567520 | 1565125 | 1562507
Group1; 960.739934; 2026-07-03 13:35:27.252247; 1563232 | 1558070 | 1558693 || 1567897 | 1559568 | 1560154 || 1567095 | 1569137 | 1562436 || 1566712 | 1568076 | 1564129 || 1568560 | 1565856 | 1563077
Group1; 972.179509; 2026-07-03 13:35:38.691822; 1564206 | 1560027 | 1559405 || 1568572 | 1560479 | 1560771 || 1567606 | 1569612 | 1562531 || 1567302 | 1568502 | 1564270 || 1569071 | 1566094 | 1563192
Group1; 983.618721; 2026-07-03 13:35:50.131034; 1564648 | 1559948 | 1560084 || 1569127 | 1560644 | 1561295 || 1567616 | 1569851 | 1562424 || 1567703 | 1569191 | 1565029 || 1568827 | 1566641 | 1563408
Group1; 995.058164; 2026-07-03 13:36:01.570477; 1564961 | 1559580 | 1560587 || 1569349 | 1560208 | 1561803 || 1567907 | 1569970 | 1562853 || 1567687 | 1569118 | 1564822 || 1569425 | 1566726 | 1563693
Group1; 1006.481583; 2026-07-03 13:36:12.993896; 1564655 | 1559843 | 1560603 || 1568981 | 1560173 | 1562148 || 1568007 | 1570054 | 1562991 || 1567409 | 1569107 | 1564974 || 1569365 | 1566755 | 1563772
Group1; 1017.920823; 2026-07-03 13:36:24.433136; 1565059 | 1560629 | 1560535 || 1569198 | 1561406 | 1561943 || 1567572 | 1569786 | 1562996 || 1567619 | 1568780 | 1564699 || 1569589 | 1566477 | 1563680
Group1; 1029.360593; 2026-07-03 13:36:35.872906; 1564890 | 1560462 | 1560402 || 1569157 | 1561010 | 1562166 || 1567590 | 1569643 | 1562643 || 1567248 | 1568534 | 1564399 || 1569034 | 1566189 | 1563374
Group1; 1040.80031; 2026-07-03 13:36:47.312623; 1564388 | 1560331 | 1560379 || 1568697 | 1561054 | 1561675 || 1567384 | 1569508 | 1562425 || 1567036 | 1568630 | 1564579 || 1569360 | 1566452 | 1563310
Group1; 1052.240291; 2026-07-03 13:36:58.752604; 1564444 | 1560035 | 1560345 || 1568866 | 1560657 | 1561655 || 1567921 | 1570000 | 1562462 || 1567593 | 1568857 | 1564662 || 1569138 | 1566386 | 1563489
Group1; 1063.67959; 2026-07-03 13:37:10.191903; 1564623 | 1560024 | 1560510 || 1568767 | 1561180 | 1561253 || 1567223 | 1569567 | 1561634 || 1567355 | 1568778 | 1564934 || 1568992 | 1566794 | 1563539
Group1; 1075.102575; 2026-07-03 13:37:21.614888; 1565014 | 1560900 | 1560240 || 1569412 | 1560814 | 1562354 || 1568284 | 1570322 | 1563190 || 1568056 | 1569402 | 1565293 || 1569756 | 1567281 | 1564182
Group1; 1086.542604; 2026-07-03 13:37:33.054917; 1565658 | 1559626 | 1560695 || 1570162 | 1561229 | 1562689 || 1568465 | 1570371 | 1563431 || 1568260 | 1569879 | 1566017 || 1569817 | 1567759 | 1565007
Group1; 1097.982399; 2026-07-03 13:37:44.494712; 1565986 | 1561297 | 1560635 || 1570458 | 1562321 | 1562064 || 1568832 | 1570911 | 1563666 || 1568523 | 1569963 | 1565771 || 1569971 | 1567913 | 1564066
Group1; 1109.421574; 2026-07-03 13:37:55.933887; 1566059 | 1561290 | 1561017 || 1570250 | 1562029 | 1562853 || 1568800 | 1570682 | 1563645 || 1568235 | 1569623 | 1565442 || 1570273 | 1567414 | 1563492
Group1; 1120.86109; 2026-07-03 13:38:07.373403; 1565547 | 1561152 | 1561365 || 1569759 | 1561869 | 1562744 || 1568587 | 1570635 | 1563477 || 1568224 | 1569629 | 1565432 || 1569279 | 1567169 | 1564297
Group1; 1132.301166; 2026-07-03 13:38:18.813479; 1565316 | 1561197 | 1561303 || 1569781 | 1561349 | 1562639 || 1568277 | 1570019 | 1562999 || 1567589 | 1569153 | 1565026 || 1569541 | 1566793 | 1563748
Group1; 1143.724262; 2026-07-03 13:38:30.236575; 1564952 | 1559518 | 1560994 || 1569312 | 1560106 | 1562799 || 1568352 | 1570224 | 1563512 || 1567923 | 1569417 | 1565117 || 1569746 | 1567037 | 1564070
Group1; 1155.163935; 2026-07-03 13:38:41.676248; 1565116 | 1560830 | 1561163 || 1569486 | 1561459 | 1562423 || 1567974 | 1570181 | 1563435 || 1567978 | 1569441 | 1565695 || 1569919 | 1567513 | 1564147
Group1; 1166.603735; 2026-07-03 13:38:53.116048; 1565816 | 1560391 | 1560966 || 1570179 | 1561786 | 1562680 || 1568781 | 1570778 | 1563878 || 1568481 | 1570036 | 1565952 || 1570072 | 1567766 | 1564878
Group1; 1178.043053; 2026-07-03 13:39:04.555366; 1565788 | 1560921 | 1561321 || 1570457 | 1560679 | 1563128 || 1568998 | 1571191 | 1564141 || 1569082 | 1570532 | 1566537 || 1570702 | 1568300 | 1565231
Group1; 1189.482765; 2026-07-03 13:39:15.995078; 1566443 | 1561225 | 1561977 || 1570689 | 1562154 | 1563167 || 1569568 | 1571674 | 1564834 || 1569592 | 1570726 | 1566395 || 1570958 | 1568123 | 1564935
Group1; 1200.922211; 2026-07-03 13:39:27.434524; 1566322 | 1561322 | 1561699 || 1570476 | 1562103 | 1563055 || 1569531 | 1571516 | 1564494 || 1568983 | 1570463 | 1565983 || 1570822 | 1568014 | 1565479
Group1; 1212.345992; 2026-07-03 13:39:38.858305; 1566205 | 1561342 | 1561518 || 1570566 | 1561720 | 1563284 || 1569057 | 1571028 | 1564376 || 1569164 | 1570255 | 1566466 || 1570659 | 1567914 | 1565151
Group1; 1223.785171; 2026-07-03 13:39:50.297484; 1566256 | 1561435 | 1561906 || 1570461 | 1562345 | 1563078 || 1569055 | 1570888 | 1564212 || 1568470 | 1569777 | 1565628 || 1570431 | 1567593 | 1564816
Group1; 1235.224091; 2026-07-03 13:40:01.736404; 1565908 | 1561618 | 1561589 || 1570253 | 1562530 | 1562366 || 1568914 | 1571060 | 1563064 || 1568489 | 1570071 | 1566063 || 1570396 | 1567763 | 1564896
Group1; 1246.664619; 2026-07-03 13:40:13.176932; 1565826 | 1561735 | 1561577 || 1570217 | 1562125 | 1563132 || 1568838 | 1571003 | 1564027 || 1568894 | 1570402 | 1566471 || 1570583 | 1568132 | 1565272
Group1; 1258.104058; 2026-07-03 13:40:24.616371; 1566278 | 1561386 | 1561380 || 1570283 | 1562438 | 1562819 || 1569066 | 1571239 | 1564179 || 1568932 | 1570338 | 1566166 || 1570706 | 1568114 | 1565012
Group1; 1269.527637; 2026-07-03 13:40:36.039950; 1566413 | 1562061 | 1561906 || 1570966 | 1563202 | 1564005 || 1570157 | 1572073 | 1564711 || 1569892 | 1571294 | 1567111 || 1571661 | 1568873 | 1565907
Group1; 1280.96696; 2026-07-03 13:40:47.479273; 1567117 | 1563054 | 1562255 || 1571740 | 1563384 | 1563326 || 1569991 | 1572116 | 1564723 || 1569466 | 1571099 | 1566952 || 1571231 | 1568888 | 1565911
Group1; 1292.406759; 2026-07-03 13:40:58.919072; 1567242 | 1561265 | 1561930 || 1571886 | 1562630 | 1564243 || 1570874 | 1572981 | 1565602 || 1570675 | 1572304 | 1568076 || 1572480 | 1570029 | 1566812
Group1; 1303.846243; 2026-07-03 13:41:10.358556; 1568116 | 1562532 | 1562323 || 1572535 | 1564223 | 1564560 || 1571019 | 1573254 | 1566067 || 1570854 | 1572151 | 1567778 || 1572510 | 1569795 | 1567230
