Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group3; SecondsElapsed; DateTimePC; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 302.521925; 2026-07-03 16:59:54.688855; New Node Array: 97 98 99 29
Group3; 302.522134; 2026-07-03 16:59:54.689064; 
Group3; 311.658261; 2026-07-03 17:00:03.825191; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 320.809034; 2026-07-03 17:00:12.975964; 3467869 | 3477557 | 3478493 || 3384262 | 3060360 | 2774812 || 3483498 | 3477108 | 3465965 || 3479516 | 3483758 | 3470648
Group3; 329.960586; 2026-07-03 17:00:22.127516; 3466967 | 3476524 | 3477178 || 3048610 | 2695825 | 2611552 || 3482866 | 3476298 | 3466990 || 3478913 | 3483098 | 3470092
Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 330.019733; 2026-07-03 17:00:22.186663; New Node Array: 88 89 90 91
Group1; 330.019949; 2026-07-03 17:00:22.186879; 
Group1; 339.155683; 2026-07-03 17:00:31.322613; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 348.30672; 2026-07-03 17:00:40.473650; 3481956 | 3468692 | 3472462 || 3468269 | 3474799 | 3475733 || 3465218 | 3477461 | 3477790 || 3469834 | 3468550 | 3467579
Group1; 357.458687; 2026-07-03 17:00:49.625617; 3480565 | 3467597 | 3471218 || 3466119 | 3473467 | 3474562 || 3463709 | 3476797 | 3477121 || 3468687 | 3467635 | 3467096
Group2; SecondsElapsed; DateTimePC; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 357.517539; 2026-07-03 17:00:49.684469; New Node Array: 92 93 94 96
Group2; 357.517735; 2026-07-03 17:00:49.684665; 
Group2; 366.652988; 2026-07-03 17:00:58.819918; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 375.804518; 2026-07-03 17:01:07.971448; 3467739 | 3465005 | 3474537 || 3475022 | 3465912 | 3467567 || 3475822 | 3472405 | 3477401 || 3471076 | 3476160 | 3465997
Group2; 384.95675; 2026-07-03 17:01:17.123680; 3467002 | 3464217 | 3474178 || 3474379 | 3465380 | 3467094 || 3475614 | 3472353 | 3476922 || 3470837 | 3475778 | 3465204
Group3; SecondsElapsed; DateTimePC; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 385.016899; 2026-07-03 17:01:17.183829; New Node Array: 97 98 99 29
Group3; 385.017156; 2026-07-03 17:01:17.184086; 
Group3; 394.151994; 2026-07-03 17:01:26.318924; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 403.303433; 2026-07-03 17:01:35.470363; 3460542 | 3470403 | 3471662 || 3784481 | 3653640 | 3552009 || 3475550 | 3470572 | 3457018 || 3472770 | 3477030 | 3465214
Group3; 412.455213; 2026-07-03 17:01:44.622143; 3461068 | 3471162 | 3471713 || 3777114 | 3733455 | 3800950 || 3477197 | 3471184 | 3457170 || 3473424 | 3477439 | 3465727
Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 412.514099; 2026-07-03 17:01:44.681029; New Node Array: 88 89 90 91
Group1; 412.514273; 2026-07-03 17:01:44.681203; 
Group1; 421.649962; 2026-07-03 17:01:53.816892; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 430.801298; 2026-07-03 17:02:02.968228; 3478615 | 3464991 | 3469221 || 3465673 | 3472532 | 3472120 || 3462717 | 3475647 | 3475273 || 3467496 | 3466544 | 3466104
Group1; 439.952847; 2026-07-03 17:02:12.119777; 3479065 | 3465082 | 3468847 || 3465521 | 3472024 | 3470897 || 3462337 | 3475107 | 3474957 || 3467018 | 3465965 | 3465032
Group2; SecondsElapsed; DateTimePC; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 440.011939; 2026-07-03 17:02:12.178869; New Node Array: 92 93 94 96
Group2; 440.012122; 2026-07-03 17:02:12.179052; 
Group2; 449.148469; 2026-07-03 17:02:21.315399; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 458.299351; 2026-07-03 17:02:30.466281; 3465550 | 3462519 | 3472001 || 3472324 | 3463693 | 3465410 || 3473740 | 3470652 | 3474696 || 3468551 | 3473832 | 3462986
Group2; 467.451157; 2026-07-03 17:02:39.618087; 3464535 | 3461560 | 3471179 || 3471705 | 3462398 | 3463542 || 3472737 | 3469144 | 3473881 || 3467654 | 3472655 | 3462135
Group3; SecondsElapsed; DateTimePC; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 467.510736; 2026-07-03 17:02:39.677666; New Node Array: 97 98 99 29
Group3; 467.510926; 2026-07-03 17:02:39.677856; 
Group3; 476.646782; 2026-07-03 17:02:48.813712; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 485.797832; 2026-07-03 17:02:57.964762; 3456885 | 3466754 | 3466916 || 3871826 | 3768161 | 3693850 || 3472645 | 3466620 | 3452987 || 3469034 | 3473484 | 3460780
Group3; 494.949086; 2026-07-03 17:03:07.116016; 3456982 | 3466641 | 3466789 || 3752515 | 3656126 | 3569587 || 3472174 | 3465691 | 3453616 || 3468304 | 3472632 | 3460456
Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 495.007244; 2026-07-03 17:03:07.174174; New Node Array: 88 89 90 91
Group1; 495.00736; 2026-07-03 17:03:07.174290; 
Group1; 504.143438; 2026-07-03 17:03:16.310368; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
