Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 247.422501; 2026-07-03 18:22:23.050382; New Node Array: 88 89 90 91
Group1; 247.422699; 2026-07-03 18:22:23.050580; 
Group1; 256.558685; 2026-07-03 18:22:32.186566; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 265.710279; 2026-07-03 18:22:41.338160; 979505 | 974722 | 976737 || 976989 | 980999 | 979823 || 977743 | 982055 | 982414 || 979490 | 979745 | 981117
Group1; 274.845682; 2026-07-03 18:22:50.473563; 984381 | 979423 | 981445 || 981281 | 985915 | 984886 || 982193 | 986833 | 986665 || 984675 | 984760 | 986181
Group2; SecondsElapsed; DateTimePC; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 274.905563; 2026-07-03 18:22:50.533444; New Node Array: 92 93 94 96
Group2; 274.905792; 2026-07-03 18:22:50.533673; 
Group2; 284.041836; 2026-07-03 18:22:59.669717; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 293.192896; 2026-07-03 18:23:08.820777; 990521 | 991010 | 994998 || 994872 | 993639 | 993721 || 995659 | 995603 | 997994 || 994944 | 997965 | 996021
Group2; 302.3291; 2026-07-03 18:23:17.956981; 995099 | 995843 | 999463 || 999561 | 998631 | 998098 || 1000728 | 1000410 | 1002785 || 1000414 | 1002585 | 1000930
Group3; SecondsElapsed; DateTimePC; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 302.389009; 2026-07-03 18:23:18.016890; New Node Array: 97 98 99 29
Group3; 302.389414; 2026-07-03 18:23:18.017295; 
Group3; 311.523933; 2026-07-03 18:23:27.151814; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 320.676699; 2026-07-03 18:23:36.304580; 1004658 | 1008016 | 1008768 || 2246242 | 2126324 | 2029869 || 1011843 | 1010326 | 1008114 || 1010284 | 1012229 | 1009947
Group3; 329.828215; 2026-07-03 18:23:45.456096; 1009453 | 1012567 | 1013525 || 2149271 | 2045453 | 1984480 || 1016436 | 1013699 | 1009844 || 1013846 | 1015110 | 1010976
Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 329.888245; 2026-07-03 18:23:45.516126; New Node Array: 88 89 90 91
Group1; 329.888497; 2026-07-03 18:23:45.516378; 
Group1; 339.023754; 2026-07-03 18:23:54.651635; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 348.175662; 2026-07-03 18:24:03.803543; 1015917 | 1010820 | 1012537 || 1011727 | 1014526 | 1014114 || 1011350 | 1014976 | 1015205 || 1012683 | 1012204 | 1012469
Group1; 357.326748; 2026-07-03 18:24:12.954629; 1017125 | 1011975 | 1013537 || 1012976 | 1015918 | 1015567 || 1012525 | 1016525 | 1016553 || 1014025 | 1013516 | 1013695
Group2; SecondsElapsed; DateTimePC; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
