Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group3; 137.552739; 2026-07-03 17:09:56.927168; 
Group3; 146.688214; 2026-07-03 17:10:06.062643; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 155.839974; 2026-07-03 17:10:15.214403; 3451869 | 3461048 | 3460117 || 3127573 | 3092365 | 3065576 || 3463397 | 3453591 | 3441954 || 3459751 | 3465040 | 3442531
Group3; 164.991668; 2026-07-03 17:10:24.366097; 3438345 | 3444764 | 3445636 || 3587978 | 3488567 | 3406314 || 3446744 | 3434848 | 3427207 || 3441299 | 3450711 | 3420047
Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 165.050717; 2026-07-03 17:10:24.425146; New Node Array: 88 89 90 91
Group1; 165.050927; 2026-07-03 17:10:24.425356; 
Group1; 174.186076; 2026-07-03 17:10:33.560505; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 183.337632; 2026-07-03 17:10:42.712061; 3413625 | 3408084 | 3409623 || 3391801 | 3377695 | 3393495 || 3376521 | 3376784 | 3391133 || 3373702 | 3370778 | 3346945
Group1; 192.489561; 2026-07-03 17:10:51.863990; 3375978 | 3374676 | 3372686 || 3358303 | 3341130 | 3353496 || 3343734 | 3340085 | 3357381 || 3341511 | 3331352 | 3309558
Group2; SecondsElapsed; DateTimePC; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 192.548929; 2026-07-03 17:10:51.923358; New Node Array: 92 93 94 96
Group2; 192.549469; 2026-07-03 17:10:51.923898; 
Group2; 201.683956; 2026-07-03 17:11:01.058385; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 210.835564; 2026-07-03 17:11:10.209993; 3278819 | 3277863 | 3275554 || 3277620 | 3256967 | 3248481 || 3271447 | 3255643 | 3248914 || 3252193 | 3243816 | 3223967
Group2; 219.986846; 2026-07-03 17:11:19.361275; 3240934 | 3226597 | 3231589 || 3232742 | 3212150 | 3205314 || 3224791 | 3212724 | 3205413 || 3203422 | 3201496 | 3180706
Group3; SecondsElapsed; DateTimePC; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 220.044856; 2026-07-03 17:11:19.419285; New Node Array: 97 98 99 29
Group3; 220.044976; 2026-07-03 17:11:19.419405; 
Group3; 229.181632; 2026-07-03 17:11:28.556061; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 238.332585; 2026-07-03 17:11:37.707014; 3143403 | 3146364 | 3137471 || 2995883 | 2885590 | 2817384 || 3140522 | 3117051 | 3148040 || 3127333 | 3143070 | 3102790
Group3; 247.483502; 2026-07-03 17:11:46.857931; 3096016 | 3102274 | 3092136 || 3366524 | 3266517 | 3180685 || 3099370 | 3077769 | 3095997 || 3086184 | 3108635 | 3058346
Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 247.541589; 2026-07-03 17:11:46.916018; New Node Array: 88 89 90 91
Group1; 247.541709; 2026-07-03 17:11:46.916138; 
Group1; 256.67721; 2026-07-03 17:11:56.051639; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 265.828789; 2026-07-03 17:12:05.203218; 3038962 | 3036983 | 3045734 || 3019567 | 3002502 | 3021585 || 3002315 | 2997553 | 3014291 || 2993595 | 2991923 | 2968733
Group1; 274.980331; 2026-07-03 17:12:14.354760; 2997381 | 2996358 | 3002090 || 2977643 | 2965047 | 2979959 || 2963902 | 2963979 | 2968395 || 2953678 | 2949984 | 2925967
