Group1; SecondsElapsed; DateTimePC; N91_NTC1 | N91_NTC2 | N91_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB
Group1; 446.097284; 2026-07-03 12:14:10.347246; 1282928 | 1279480 | 1279320 || 1286358 | 1280402 | 1280914 || 1284917 | 1286666 | 1281599 || 1285294 | 1286521 | 1282931 || 1286362 | 1284458 | 1282105
Group1; 457.537155; 2026-07-03 12:14:21.787117; 1282915 | 1279406 | 1279776 || 1286573 | 1280377 | 1280395 || 1285134 | 1287043 | 1281632 || 1285700 | 1286792 | 1283279 || 1286898 | 1284559 | 1282103
Group1; 468.976229; 2026-07-03 12:14:33.226191; 1282910 | 1279869 | 1279771 || 1286542 | 1281025 | 1281052 || 1285700 | 1287376 | 1282268 || 1285856 | 1286937 | 1283225 || 1286668 | 1284503 | 1282319
Group1; 480.399922; 2026-07-03 12:14:44.649884; 1283189 | 1280387 | 1280191 || 1286759 | 1281048 | 1281722 || 1285952 | 1287489 | 1281782 || 1285181 | 1286630 | 1282906 || 1287045 | 1284612 | 1282227
Group1; 491.840281; 2026-07-03 12:14:56.090243; 1283182 | 1280117 | 1280300 || 1287051 | 1280893 | 1281462 || 1285738 | 1287387 | 1281973 || 1285457 | 1286838 | 1283129 || 1287144 | 1284579 | 1282184
Group1; 503.278957; 2026-07-03 12:15:07.528919; 1283075 | 1279972 | 1280082 || 1286784 | 1280185 | 1281104 || 1285561 | 1287255 | 1281840 || 1285313 | 1286584 | 1283052 || 1287069 | 1284569 | 1282297
Group1; 514.718877; 2026-07-03 12:15:18.968839; 1283112 | 1279956 | 1279550 || 1286666 | 1280323 | 1281145 || 1285396 | 1287145 | 1281608 || 1285023 | 1286358 | 1282990 || 1286872 | 1284549 | 1282196
Group1; 526.158433; 2026-07-03 12:15:30.408395; 1282940 | 1279153 | 1279906 || 1286507 | 1280771 | 1281076 || 1285019 | 1286849 | 1281487 || 1284929 | 1286285 | 1282794 || 1286446 | 1284090 | 1282025
Group1; 537.581802; 2026-07-03 12:15:41.831764; 1282707 | 1279487 | 1279658 || 1286441 | 1280347 | 1280763 || 1285037 | 1287222 | 1281821 || 1285391 | 1286647 | 1283101 || 1286396 | 1284480 | 1282308
Group1; 549.021618; 2026-07-03 12:15:53.271580; 1283158 | 1280262 | 1280130 || 1286773 | 1280705 | 1281082 || 1285464 | 1287129 | 1281739 || 1285562 | 1286739 | 1283391 || 1287000 | 1284786 | 1282824
Group1; 560.461186; 2026-07-03 12:16:04.711148; 1283410 | 1279651 | 1280100 || 1287139 | 1281554 | 1280825 || 1285834 | 1287416 | 1282200 || 1285871 | 1287232 | 1283723 || 1286992 | 1284971 | 1282760
Group1; 571.900583; 2026-07-03 12:16:16.150545; 1283518 | 1280198 | 1280254 || 1287070 | 1280988 | 1281262 || 1285618 | 1287541 | 1282105 || 1285879 | 1287156 | 1283813 || 1286482 | 1284911 | 1282622
Group1; 583.340155; 2026-07-03 12:16:27.590117; 1283254 | 1280178 | 1279977 || 1287134 | 1281117 | 1281258 || 1285704 | 1287447 | 1281797 || 1285374 | 1286742 | 1283205 || 1287057 | 1284779 | 1282771
Group1; 594.779337; 2026-07-03 12:16:39.029299; 1283279 | 1280181 | 1280241 || 1286820 | 1281098 | 1281345 || 1285293 | 1286996 | 1281626 || 1285049 | 1286343 | 1283011 || 1286872 | 1284447 | 1282017
