Group1; SecondsElapsed; DateTimePC; N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB || N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB
Group1; 297.410561; 2026-07-02 18:38:12.936789; 3666096 | 3691501 | 3705395 || 1256218 | 1252225 | 1252826 || 3616211 | 3604191 | 3579315 || 1260567 | 1254502 | 1252513 || 3530636 | 3504964 | 3484224
Group1; 308.849191; 2026-07-02 18:38:24.375419; 3676604 | 3676861 | 3706597 || 1257074 | 1252519 | 1252886 || 3557355 | 3540086 | 3517982 || 1261179 | 1254868 | 1253149 || 3376794 | 3419103 | 3472793
Group1; 320.288876; 2026-07-02 18:38:35.815104; 3733980 | 3696160 | 3702053 || 1258405 | 1252248 | 1253738 || 3383009 | 3421617 | 3476473 || 1262507 | 1255291 | 1253932 || 3579456 | 3571237 | 3561878
Group1; 331.728403; 2026-07-02 18:38:47.254631; 3675428 | 3661964 | 3676057 || 1259124 | 1253348 | 1254483 || 3569902 | 3571985 | 3566996 || 1263472 | 1256579 | 1255297 || 3559533 | 3535933 | 3507812
Group1; 343.168305; 2026-07-02 18:38:58.694533; 3668373 | 3666151 | 3691090 || 1260032 | 1254771 | 1255560 || 3543542 | 3522272 | 3497560 || 1263520 | 1256898 | 1255505 || 3379768 | 3421588 | 3469194
Group1; 354.608547; 2026-07-02 18:39:10.134775; 3719828 | 3683354 | 3688313 || 1260152 | 1254734 | 1255466 || 3382873 | 3424732 | 3477854 || 1263980 | 1257772 | 1256168 || 3580790 | 3573694 | 3557643
Group1; 366.047357; 2026-07-02 18:39:21.573585; 3671350 | 3669520 | 3677625 || 1260245 | 1255065 | 1255668 || 3591561 | 3588154 | 3577853 || 1263870 | 1257597 | 1255821 || 3563573 | 3540266 | 3519544
Group1; 377.486606; 2026-07-02 18:39:33.012834; 3669090 | 3665271 | 3694920 || 1260140 | 1255550 | 1256025 || 3541636 | 3516636 | 3489080 || 1263730 | 1257384 | 1256019 || 3418595 | 3463685 | 3508765
Group1; 388.926437; 2026-07-02 18:39:44.452665; 3703165 | 3679175 | 3687250 || 1259878 | 1255635 | 1255866 || 3528797 | 3536947 | 3546050 || 1263455 | 1258038 | 1255864 || 3570754 | 3554117 | 3528473
Group1; 400.349789; 2026-07-02 18:39:55.876017; 3655949 | 3653067 | 3683684 || 1260180 | 1255974 | 1256601 || 3534618 | 3507573 | 3481925 || 1264400 | 1258466 | 1256539 || 3391618 | 3447607 | 3493201
Group1; 411.789463; 2026-07-02 18:40:07.315691; 3716179 | 3681722 | 3687982 || 1261073 | 1255782 | 1256578 || 3423355 | 3466250 | 3508086 || 1265359 | 1258743 | 1256953 || 3602665 | 3580326 | 3551955
Group1; 423.228862; 2026-07-02 18:40:18.755090; 3654677 | 3673560 | 3690297 || 1261908 | 1255916 | 1257477 || 3610805 | 3591369 | 3558938 || 1266463 | 1259465 | 1257694 || 3430795 | 3419695 | 3441719
Group1; 434.668595; 2026-07-02 18:40:30.194823; 3698023 | 3676740 | 3681333 || 1263236 | 1257049 | 1258184 || 3401937 | 3415505 | 3454499 || 1267441 | 1260268 | 1258262 || 3546842 | 3551544 | 3550461
Group1; 446.108188; 2026-07-02 18:40:41.634416; 3680677 | 3665039 | 3674323 || 1264090 | 1258758 | 1259590 || 3578064 | 3569551 | 3568867 || 1268067 | 1260777 | 1259253 || 3527002 | 3498521 | 3478024
Group1; 457.547254; 2026-07-02 18:40:53.073482; 3677611 | 3660928 | 3682094 || 1264578 | 1258713 | 1259966 || 3447432 | 3434709 | 3449697 || 1268169 | 1261738 | 1259379 || 3502235 | 3513245 | 3529020
Group1; 468.98718; 2026-07-02 18:41:04.513408; 3691073 | 3673293 | 3682292 || 1264155 | 1257558 | 1259617 || 3568408 | 3575278 | 3567969 || 1268351 | 1262235 | 1259727 || 3581652 | 3562965 | 3538807
Group1; 480.426997; 2026-07-02 18:41:15.953225; 3663249 | 3669283 | 3699948 || 1264160 | 1259751 | 1260181 || 3575430 | 3560009 | 3535369 || 1267678 | 1261284 | 1260168 || 3376476 | 3421179 | 3471291
Group1; 491.86638; 2026-07-02 18:41:27.392608; 3726098 | 3686492 | 3692348 || 1264022 | 1259556 | 1259717 || 3408455 | 3462624 | 3513346 || 1268171 | 1261962 | 1260218 || 3597067 | 3576430 | 3544779
Group1; 503.290415; 2026-07-02 18:41:38.816643; 3658220 | 3661015 | 3689825 || 1264328 | 1259058 | 1259953 || 3513765 | 3483745 | 3466716 || 1267661 | 1261334 | 1260501 || 3454891 | 3491710 | 3523277
Group1; 514.730485; 2026-07-02 18:41:50.256713; 3703817 | 3680250 | 3689472 || 1264020 | 1259462 | 1259954 || 3567592 | 3571876 | 3566167 || 1268461 | 1261822 | 1260637 || 3554440 | 3532201 | 3506138
Group1; 526.169338; 2026-07-02 18:42:01.695566; 3663419 | 3660676 | 3685125 || 1265116 | 1259220 | 1261247 || 3509427 | 3483419 | 3466433 || 1269100 | 1263214 | 1261299 || 3426487 | 3472798 | 3516050
Group1; 537.609006; 2026-07-02 18:42:13.135234; 3706262 | 3682525 | 3694582 || 1266257 | 1260371 | 1261569 || 3604900 | 3592439 | 3570458 || 1270636 | 1263050 | 1262161 || 3444283 | 3425959 | 3441739
Group1; 549.048217; 2026-07-02 18:42:24.574445; 3700005 | 3675195 | 3680021 || 1267047 | 1260586 | 1262414 || 3380877 | 3421812 | 3478137 || 1271382 | 1264478 | 1262749 || 3613372 | 3590948 | 3558809
Group1; 560.487793; 2026-07-02 18:42:36.014021; 3657511 | 3673211 | 3689004 || 1267839 | 1261748 | 1262996 || 3607852 | 3591167 | 3558488 || 1271641 | 1264555 | 1263426 || 3433617 | 3421830 | 3438077
Group1; 571.928141; 2026-07-02 18:42:47.454369; 3702683 | 3675566 | 3684281 || 1267914 | 1261243 | 1263640 || 3397601 | 3412500 | 3459582 || 1271779 | 1264255 | 1263087 || 3581536 | 3568619 | 3551105
Group1; 583.367378; 2026-07-02 18:42:58.893606; 3661280 | 3668545 | 3677590 || 1267935 | 1262829 | 1263774 || 3620599 | 3600935 | 3565098 || 1272137 | 1265785 | 1264098 || 3418428 | 3410037 | 3437561
Group1; 594.806319; 2026-07-02 18:43:10.332547; 3703580 | 3677708 | 3686247 || 1268151 | 1262180 | 1263315 || 3390471 | 3411938 | 3473881 || 1272067 | 1265179 | 1263956 || 3597059 | 3581528 | 3558635
Group1; 606.237433; 2026-07-02 18:43:21.763661; 3669469 | 3683767 | 3693076 || 1268459 | 1263676 | 1264020 || 3615241 | 3597529 | 3565783 || 1272412 | 1266401 | 1264172 || 3415194 | 3411076 | 3443972
Group1; 617.649971; 2026-07-02 18:43:33.176199; 3708960 | 3687633 | 3694814 || 1268549 | 1263783 | 1264053 || 3396479 | 3424888 | 3481640 || 1272179 | 1266280 | 1263994 || 3610985 | 3591926 | 3562752
Group1; 629.084091; 2026-07-02 18:43:44.610319; 3658663 | 3678801 | 3698580 || 1268390 | 1263142 | 1264051 || 3606110 | 3588991 | 3553749 || 1272248 | 1266060 | 1263600 || 3378716 | 3413135 | 3468272
Group1; 640.521555; 2026-07-02 18:43:56.047783; 3724146 | 3689245 | 3692067 || 1268652 | 1263860 | 1264791 || 3421808 | 3477141 | 3526826 || 1272400 | 1266321 | 1264828 || 3591567 | 3571733 | 3543993
Group1; 651.960699; 2026-07-02 18:44:07.486927; 3661954 | 3662333 | 3690165 || 1268997 | 1263308 | 1264693 || 3499336 | 3472243 | 3460316 || 1272909 | 1267112 | 1264524 || 3463175 | 3495493 | 3525780
Group1; 663.399519; 2026-07-02 18:44:18.925747; 3698095 | 3682161 | 3687776 || 1269240 | 1265062 | 1264577 || 3579947 | 3568619 | 3562019 || 1273240 | 1267128 | 1265151 || 3519761 | 3491508 | 3468820
Group1; 674.838888; 2026-07-02 18:44:30.365116; 3679829 | 3661474 | 3679087 || 1270374 | 1264761 | 1265891 || 3424959 | 3420521 | 3448948 || 1273873 | 1267590 | 1265389 || 3544206 | 3544223 | 3546499
Group1; 686.277511; 2026-07-02 18:44:41.803739; 3678724 | 3674090 | 3685879 || 1270759 | 1265477 | 1265538 || 3600199 | 3587300 | 3560753 || 1275048 | 1268119 | 1265684 || 3493183 | 3463873 | 3452503
Group1; 697.717773; 2026-07-02 18:44:53.244001; 3680252 | 3671315 | 3686227 || 1271327 | 1265467 | 1266909 || 3452079 | 3429731 | 3440456 || 1275485 | 1269003 | 1267020 || 3486174 | 3516855 | 3533725
Group1; SecondsElapsed; DateTimePC; N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB || N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB
Group1; 697.763183; 2026-07-02 18:44:53.289411; New Node Array: 90 91 92 93 94
Group1; 697.763369; 2026-07-02 18:44:53.289597; 
Group1; 709.18674; 2026-07-02 18:45:04.712968; N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB || N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB
Group1; 720.626018; 2026-07-02 18:45:16.152246; 3693791 | 3673310 | 3683513 || 1271647 | 1266362 | 1267561 || 3440951 | 3415680 | 3438048 || 1275540 | 1268872 | 1266972 || 3407828 | 3451392 | 3488798
Group1; 732.066556; 2026-07-02 18:45:27.592784; 3714363 | 3679612 | 3683809 || 1271876 | 1266903 | 1267804 || 3384195 | 3416589 | 3468145 || 1275450 | 1269880 | 1267313 || 3487914 | 3511286 | 3520876
Group1; 743.505819; 2026-07-02 18:45:39.032047; 3708785 | 3673593 | 3681538 || 1272154 | 1267484 | 1267692 || 3391461 | 3413545 | 3467892 || 1275949 | 1269694 | 1267308 || 3462306 | 3489488 | 3511400
Group1; 754.944912; 2026-07-02 18:45:50.471140; 3722843 | 3686919 | 3691961 || 1272329 | 1267660 | 1267828 || 3398117 | 3413314 | 3459911 || 1276891 | 1270971 | 1267846 || 3405408 | 3449834 | 3493804
Group1; 766.369011; 2026-07-02 18:46:01.895239; 3730591 | 3695733 | 3704183 || 1273263 | 1267528 | 1268681 || 3407383 | 3416250 | 3456466 || 1276927 | 1270242 | 1268237 || 3409300 | 3457344 | 3497720
Group1; 777.808155; 2026-07-02 18:46:13.334383; 3737225 | 3699621 | 3701285 || 1273097 | 1268410 | 1268802 || 3396246 | 3413545 | 3465092 || 1277051 | 1271201 | 1268444 || 3452852 | 3481219 | 3513706
Group1; 789.248479; 2026-07-02 18:46:24.774707; 3727586 | 3690167 | 3700584 || 1272840 | 1268145 | 1268989 || 3394902 | 3414978 | 3465151 || 1276641 | 1270579 | 1268208 || 3414935 | 3467856 | 3505506
Group1; 800.68732; 2026-07-02 18:46:36.213548; 3738596 | 3703781 | 3705787 || 1272866 | 1267426 | 1268702 || 3394760 | 3417463 | 3463404 || 1276378 | 1269168 | 1268774 || 3466456 | 3493445 | 3523313
Group1; 812.126723; 2026-07-02 18:46:47.652951; 3721717 | 3687552 | 3696394 || 1272579 | 1267922 | 1268973 || 3395058 | 3426305 | 3478260 || 1276562 | 1270584 | 1268968 || 3483031 | 3510385 | 3530288
Group1; 823.567054; 2026-07-02 18:46:59.093282; 3719566 | 3684624 | 3695140 || 1272847 | 1268077 | 1268821 || 3391459 | 3420020 | 3473640 || 1276894 | 1271044 | 1269197 || 3407759 | 3458266 | 3495476
Group1; 835.006502; 2026-07-02 18:47:10.532730; 3741411 | 3710741 | 3714769 || 1273337 | 1268855 | 1269154 || 3461056 | 3443404 | 3453622 || 1277179 | 1270890 | 1269132 || 3382708 | 3412131 | 3468797
Group1; 846.445413; 2026-07-02 18:47:21.971641; 3730422 | 3710017 | 3716083 || 1273800 | 1268441 | 1269622 || 3540451 | 3522042 | 3504329 || 1277674 | 1271063 | 1269369 || 3406274 | 3397473 | 3433649
Group1; 857.885123; 2026-07-02 18:47:33.411351; 3700515 | 3692622 | 3716449 || 1274203 | 1269285 | 1269547 || 3593455 | 3583147 | 3549325 || 1278392 | 1272071 | 1270059 || 3513492 | 3482477 | 3464015
Group1; 869.324333; 2026-07-02 18:47:44.850561; 3654092 | 3676425 | 3701768 || 1274750 | 1269522 | 1270272 || 3606749 | 3588330 | 3556842 || 1278786 | 1272280 | 1270488 || 3571063 | 3553711 | 3521285
Group1; 880.748167; 2026-07-02 18:47:56.274395; 3644130 | 3665580 | 3677397 || 1274906 | 1268924 | 1270280 || 3617491 | 3597461 | 3579656 || 1279151 | 1272172 | 1270331 || 3587980 | 3565150 | 3531759
Group1; 892.187958; 2026-07-02 18:48:07.714186; 3637542 | 3657807 | 3663589 || 1274818 | 1269539 | 1270777 || 3576449 | 3569104 | 3554128 || 1278601 | 1272043 | 1270486 || 3604167 | 3582060 | 3547927
Group1; 903.626985; 2026-07-02 18:48:19.153213; 3652612 | 3657987 | 3662850 || 1274762 | 1270093 | 1270576 || 3516772 | 3533003 | 3537565 || 1278838 | 1272625 | 1271064 || 3609048 | 3593674 | 3575239
Group1; 915.067119; 2026-07-02 18:48:30.593347; 3666985 | 3650083 | 3657921 || 1274850 | 1269676 | 1270922 || 3423047 | 3465688 | 3501334 || 1278477 | 1271984 | 1270552 || 3554839 | 3555919 | 3550064
Group1; 926.506309; 2026-07-02 18:48:42.032537; 3691893 | 3658096 | 3667049 || 1274716 | 1269681 | 1270859 || 3390154 | 3421419 | 3470805 || 1278442 | 1271877 | 1270618 || 3414522 | 3458561 | 3498841
Group1; 937.946047; 2026-07-02 18:48:53.472275; 3736807 | 3703419 | 3708836 || 1274531 | 1269374 | 1270162 || 3449943 | 3434219 | 3454054 || 1279012 | 1272010 | 1270930 || 3385619 | 3406921 | 3458358
Group1; 949.385739; 2026-07-02 18:49:04.911967; 3727000 | 3705145 | 3717524 || 1275201 | 1270353 | 1270979 || 3566828 | 3549482 | 3529602 || 1279499 | 1273482 | 1271391 || 3426516 | 3409155 | 3433658
Group1; 960.829432; 2026-07-02 18:49:16.355660; 3697426 | 3695255 | 3722541 || 1276229 | 1270884 | 1271167 || 3599017 | 3582165 | 3555054 || 1280359 | 1273373 | 1271390 || 3566810 | 3543672 | 3512676
Group1; 972.264748; 2026-07-02 18:49:27.790976; 3645515 | 3673486 | 3690807 || 1277280 | 1270355 | 1272841 || 3608497 | 3591089 | 3567053 || 1280855 | 1273840 | 1272293 || 3594008 | 3576711 | 3542153
Group1; 983.68811; 2026-07-02 18:49:39.214338; 3637999 | 3654061 | 3661072 || 1277104 | 1271450 | 1271261 || 3557631 | 3562788 | 3551083 || 1280560 | 1274160 | 1271126 || 3607928 | 3585387 | 3563022
Group1; 995.12775; 2026-07-02 18:49:50.653978; 3656664 | 3641861 | 3652871 || 1276627 | 1271745 | 1272731 || 3434498 | 3467758 | 3497791 || 1280348 | 1274173 | 1272375 || 3538858 | 3547035 | 3539059
Group1; 1006.566944; 2026-07-02 18:50:02.093172; 3698838 | 3665234 | 3675757 || 1276045 | 1269896 | 1271712 || 3406721 | 3413203 | 3447700 || 1280129 | 1272927 | 1271738 || 3392024 | 3427509 | 3476664
Group1; 1018.006909; 2026-07-02 18:50:13.533137; 3734451 | 3708958 | 3712271 || 1276440 | 1271731 | 1272518 || 3490825 | 3462829 | 3460636 || 1280228 | 1273988 | 1272133 || 3384392 | 3402105 | 3450579
Group1; 1029.446291; 2026-07-02 18:50:24.972519; 3721221 | 3697436 | 3710785 || 1276554 | 1271084 | 1272000 || 3546845 | 3521101 | 3496881 || 1280402 | 1274690 | 1272339 || 3395509 | 3405695 | 3441386
Group1; 1040.886015; 2026-07-02 18:50:36.412243; 3711245 | 3688350 | 3696790 || 1277237 | 1272342 | 1272872 || 3492234 | 3463580 | 3453312 || 1281528 | 1275623 | 1272938 || 3380121 | 3411430 | 3461849
Group1; 1052.32551; 2026-07-02 18:50:47.851738; 3719576 | 3686469 | 3691497 || 1277693 | 1272490 | 1273143 || 3450275 | 3425147 | 3442046 || 1281351 | 1274540 | 1272978 || 3383764 | 3417155 | 3469044
Group1; 1063.765551; 2026-07-02 18:50:59.291779; 3729474 | 3700504 | 3700164 || 1277838 | 1272835 | 1273532 || 3485358 | 3454708 | 3448406 || 1281328 | 1275663 | 1273012 || 3373358 | 3398230 | 3448335
Group1; 1075.20504; 2026-07-02 18:51:10.731268; 3720362 | 3695017 | 3697717 || 1277328 | 1272644 | 1273110 || 3455319 | 3430061 | 3437211 || 1280827 | 1274800 | 1273393 || 3389682 | 3421797 | 3466999
Group1; 1086.628256; 2026-07-02 18:51:22.154484; 3722445 | 3684757 | 3687439 || 1277283 | 1273231 | 1273088 || 3424880 | 3417080 | 3438147 || 1281026 | 1274981 | 1273072 || 3410964 | 3447398 | 3489434
Group1; 1098.067572; 2026-07-02 18:51:33.593800; 3726020 | 3688369 | 3691200 || 1277256 | 1272697 | 1273241 || 3393027 | 3417760 | 3466995 || 1280861 | 1274546 | 1273239 || 3478469 | 3501021 | 3522633
Group1; 1109.507839; 2026-07-02 18:51:45.034067; 3712022 | 3680824 | 3684624 || 1277423 | 1272217 | 1273262 || 3391970 | 3417344 | 3468387 || 1281576 | 1274346 | 1273279 || 3449900 | 3481787 | 3511622
Group1; 1120.946876; 2026-07-02 18:51:56.473104; 3727618 | 3688156 | 3697701 || 1277684 | 1272859 | 1273780 || 3398672 | 3414498 | 3461499 || 1281578 | 1275302 | 1273984 || 3415281 | 3456302 | 3499367
Group1; 1132.386755; 2026-07-02 18:52:07.912983; 3737518 | 3700597 | 3703715 || 1277964 | 1273003 | 1273441 || 3414422 | 3418291 | 3454377 || 1281732 | 1275189 | 1273991 || 3405509 | 3446604 | 3488884
Group1; 1143.82613; 2026-07-02 18:52:19.352358; 3733056 | 3699440 | 3703541 || 1278381 | 1272507 | 1274395 || 3431277 | 3428811 | 3459326 || 1282265 | 1275705 | 1274019 || 3401848 | 3446581 | 3489043
Group1; 1155.26577; 2026-07-02 18:52:30.791998; 3734991 | 3697952 | 3708439 || 1278818 | 1273891 | 1273959 || 3396352 | 3416141 | 3463564 || 1282178 | 1275414 | 1274192 || 3476999 | 3504055 | 3529429
Group1; 1166.705446; 2026-07-02 18:52:42.231674; 3711811 | 3681038 | 3691351 || 1278727 | 1272964 | 1273744 || 3409181 | 3455939 | 3503721 || 1282695 | 1276057 | 1274111 || 3611566 | 3599446 | 3583334
Group1; 1178.144813; 2026-07-02 18:52:53.671041; 3677759 | 3669922 | 3682254 || 1279012 | 1274262 | 1275274 || 3550818 | 3558745 | 3566531 || 1282445 | 1276396 | 1275210 || 3611164 | 3593315 | 3559835
Group1; 1189.584361; 2026-07-02 18:53:05.110589; 3657362 | 3675762 | 3681914 || 1278912 | 1273475 | 1274801 || 3568781 | 3576300 | 3567002 || 1282587 | 1276012 | 1274904 || 3611043 | 3594994 | 3569475
Group1; 1201.008284; 2026-07-02 18:53:16.534512; 3664659 | 3661684 | 3674453 || 1278673 | 1273752 | 1274821 || 3506888 | 3531387 | 3543417 || 1282710 | 1276303 | 1275034 || 3618914 | 3598378 | 3580410
Group1; 1212.447206; 2026-07-02 18:53:27.973434; 3675612 | 3664938 | 3674893 || 1278442 | 1273973 | 1275095 || 3484165 | 3512132 | 3536144 || 1282622 | 1275619 | 1274960 || 3624833 | 3608387 | 3585381
Group1; 1223.887941; 2026-07-02 18:53:39.414169; 3678005 | 3667395 | 3680230 || 1278793 | 1273611 | 1274845 || 3490075 | 3516209 | 3538427 || 1282508 | 1275769 | 1274986 || 3614549 | 3599677 | 3590500
Group1; 1235.326564; 2026-07-02 18:53:50.852792; 3683856 | 3664757 | 3674344 || 1278638 | 1273661 | 1274499 || 3461225 | 3499293 | 3531188 || 1282682 | 1276560 | 1274319 || 3640190 | 3639308 | 3639229
Group1; 1246.766158; 2026-07-02 18:54:02.292386; 3726135 | 3733767 | 3750047 || 1278964 | 1273974 | 1274372 || 3555450 | 3585371 | 3604203 || 1283316 | 1276247 | 1274505 || 3632079 | 3624898 | 3607122
Group1; 1258.20599; 2026-07-02 18:54:13.732218; 3697918 | 3717914 | 3731061 || 1279920 | 1274064 | 1274737 || 3598163 | 3610604 | 3610596 || 1283235 | 1277192 | 1274640 || 3625699 | 3612810 | 3590872
Group1; 1269.645129; 2026-07-02 18:54:25.171357; 3682288 | 3708268 | 3721438 || 1279306 | 1274425 | 1275103 || 3612644 | 3616146 | 3606960 || 1283524 | 1277423 | 1275232 || 3605074 | 3599952 | 3574382
Group1; 1281.085405; 2026-07-02 18:54:36.611633; 3676559 | 3706310 | 3730998 || 1279165 | 1274316 | 1275249 || 3617603 | 3608490 | 3577275 || 1282535 | 1276928 | 1274698 || 3446396 | 3435376 | 3457057
Group1; 1292.524376; 2026-07-02 18:54:48.050604; 3713236 | 3700052 | 3713523 || 1278877 | 1274470 | 1275212 || 3491277 | 3475556 | 3472271 || 1282143 | 1276537 | 1274674 || 3408855 | 3462424 | 3509605
Group1; 1303.963852; 2026-07-02 18:54:59.490080; 3730598 | 3697540 | 3701908 || 1278395 | 1274120 | 1274871 || 3416879 | 3469148 | 3512743 || 1282184 | 1276541 | 1274393 || 3619426 | 3599221 | 3568763
