Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group2; 1033.943956; 2026-07-06 07:19:44.232670; 1039558 | 1039131 | 1042538 || 1042903 | 1040351 | 1039382 || 1042591 | 1041447 | 1042691 || 1040645 | 1042116 | 1038421
Group2; 1043.095572; 2026-07-06 07:19:53.384286; 1039395 | 1038761 | 1041661 || 1042262 | 1039917 | 1039232 || 1042253 | 1041191 | 1042336 || 1040242 | 1041813 | 1038568
Group2; 1052.247109; 2026-07-06 07:20:02.535823; 1039246 | 1038624 | 1041984 || 1042210 | 1039830 | 1039293 || 1042091 | 1041205 | 1042807 || 1040689 | 1042452 | 1039055
Group2; 1061.383146; 2026-07-06 07:20:11.671860; 1039654 | 1038836 | 1041874 || 1042463 | 1039611 | 1039036 || 1041970 | 1041220 | 1042855 || 1040634 | 1042404 | 1039357
Group2; 1070.534378; 2026-07-06 07:20:20.823092; 1039723 | 1039353 | 1042287 || 1042738 | 1039684 | 1038898 || 1041873 | 1040753 | 1042490 || 1040200 | 1042044 | 1038769
Group2; 1079.686227; 2026-07-06 07:20:29.974941; 1039231 | 1038705 | 1041868 || 1042141 | 1039406 | 1038432 || 1041592 | 1040384 | 1041739 || 1039586 | 1041390 | 1038191
Group2; 1088.837657; 2026-07-06 07:20:39.126371; 1038657 | 1038223 | 1041445 || 1041864 | 1039329 | 1038065 || 1041547 | 1040164 | 1041196 || 1039121 | 1040661 | 1037867
Group2; 1097.989209; 2026-07-06 07:20:48.277923; 1037989 | 1037817 | 1040843 || 1041356 | 1038444 | 1037508 || 1040774 | 1039455 | 1040886 || 1038642 | 1040620 | 1037573
Group2; 1107.140914; 2026-07-06 07:20:57.429628; 1037891 | 1037468 | 1040403 || 1041069 | 1038335 | 1037627 || 1040561 | 1039506 | 1040560 || 1038384 | 1039879 | 1036832
Group2; 1116.292505; 2026-07-06 07:21:06.581219; 1037231 | 1036717 | 1040133 || 1040368 | 1038072 | 1037278 || 1040342 | 1039188 | 1040303 || 1038292 | 1040171 | 1037132
Group3; SecondsElapsed; DateTimePC; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 1116.35183; 2026-07-06 07:21:06.640544; New Node Array: 97 98 99 29
Group3; 1116.352034; 2026-07-06 07:21:06.640748; 
Group3; 1125.487159; 2026-07-06 07:21:15.775873; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 1134.639068; 2026-07-06 07:21:24.927782; 1036289 | 1038726 | 1038815 || 2152990 | 1976782 | 1816364 || 1041125 | 1038595 | 1036957 || 1039188 | 1040780 | 1036970
Group3; 1143.790463; 2026-07-06 07:21:34.079177; 1036621 | 1039139 | 1039182 || 1804984 | 1677901 | 1585372 || 1041267 | 1038654 | 1037300 || 1039372 | 1041080 | 1037318
Group3; 1152.926545; 2026-07-06 07:21:43.215259; 1036894 | 1039287 | 1039187 || 2152760 | 1977604 | 1823255 || 1041228 | 1038616 | 1037053 || 1039106 | 1040861 | 1037267
Group3; 1162.077671; 2026-07-06 07:21:52.366385; 1036708 | 1039288 | 1039361 || 1852443 | 1705223 | 1600158 || 1041547 | 1038867 | 1037271 || 1039364 | 1041009 | 1037197
Group3; 1171.229391; 2026-07-06 07:22:01.518105; 1036620 | 1039343 | 1039647 || 1905116 | 1768579 | 1665768 || 1041683 | 1038726 | 1036963 || 1039188 | 1040950 | 1037328
Group3; 1180.381154; 2026-07-06 07:22:10.669868; 1036554 | 1039275 | 1039641 || 2100163 | 1902808 | 1750364 || 1041569 | 1038861 | 1037266 || 1039400 | 1040905 | 1037085
Group3; 1189.532548; 2026-07-06 07:22:19.821262; 1036461 | 1039135 | 1039316 || 1736167 | 1637007 | 1547270 || 1041619 | 1039019 | 1037307 || 1039450 | 1040959 | 1036953
Group3; 1198.68429; 2026-07-06 07:22:28.973004; 1036482 | 1038902 | 1039247 || 2142390 | 1955758 | 1796116 || 1041473 | 1038797 | 1037087 || 1039384 | 1040973 | 1037121
