Group1; SecondsElapsed; DateTimePC; N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB || N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB
Group1; 114.407319; 2026-07-03 11:59:32.873826; 4001188 | 4055142 | 4107510 || 1282370 | 1278651 | 1278536 || 3863607 | 3714648 | 3670389 || 1286686 | 1279836 | 1278369 || 3385564 | 3577462 | 3762127
Group1; 125.84728; 2026-07-03 11:59:44.313787; 4160738 | 4159449 | 4128593 || 1282777 | 1278432 | 1278701 || 2985486 | 3317148 | 3610078 || 1286425 | 1280523 | 1278322 || 3583819 | 3867678 | 3863955
Group1; 137.286937; 2026-07-03 11:59:55.753444; 3577718 | 3536345 | 3607717 || 1283081 | 1277740 | 1278885 || 1239047 | 1823908 | 2968463 || 1286365 | 1279999 | 1278372 || 4590990 | 3407840 | 3996364
Group1; 148.725998; 2026-07-03 12:00:07.192505; 3089083 | 2526816 | 3104920 || 1283445 | 1279981 | 1279836 || 11433767 | 10582798 | 10609387 || 1286804 | 1281032 | 1279773 || 3541556 | 5848459 | 5371372
Group1; 160.165982; 2026-07-03 12:00:18.632489; 5777042 | 5409227 | 5597401 || 7481841 | 7269736 | 6757206 || 6000122 | 6275022 | 6242556 || 6436221 | 3953635 | 5273493 || 5703487 | 5583775 | 6566805
Group1; 171.605058; 2026-07-03 12:00:30.071565; 6876401 | 7043867 | 8962789 || 8851666 | 8148120 | 6953561 || 5474598 | 4028771 | 4962495 || 7149207 | 9919663 | 10395790 || 16777216 | 15886384 | 15563155
Group1; 183.044503; 2026-07-03 12:00:41.511010; 16777216 | 16777216 | 16777216 || 16777216 | 9864999 | 14720818 || 14608853 | 14030706 | 14154680 || 15131296 | 14824097 | 16777216 || 16777216 | 16777216 | 16777216
Group1; 194.483863; 2026-07-03 12:00:52.950370; 16777216 | 16777216 | 16777216 || 14061303 | 16777216 | 16777216 || 8180647 | 294143 | 10360434 || 4025812 | 3408950 | 5190995 || 4674556 | 5348748 | 5483773
Group1; 205.907435; 2026-07-03 12:01:04.373942; 3613077 | 2375960 | 8101201 || 12010525 | 9927828 | 10465394 || 10877622 | 10570552 | 10446055 || 10395681 | 9655044 | 1494533 || 16777216 | 16777216 | 16777216
Group1; 217.346713; 2026-07-03 12:01:15.813220; 16777216 | 16777216 | 16777216 || 16777216 | 16777216 | 16777216 || 16777216 | 16777216 | 5672471 || 6638042 | 7031013 | 7294525 || 7504517 | 7525747 | 7877343
Group1; 228.786983; 2026-07-03 12:01:27.253490; 8254766 | 8345457 | 7837500 || 1282557 | 1277779 | 1279492 || 3440719 | 3034864 | 2777436 || 1286677 | 1283296 | 1282871 || 3406845 | 3570659 | 3722000
Group1; 240.226378; 2026-07-03 12:01:38.692885; 3970505 | 4086597 | 4190769 || 1283159 | 1282117 | 1282197 || 3570429 | 3735513 | 4189622 || 1286755 | 1283309 | 1282532 || 2766121 | 3155326 | 3625980
Group1; 251.666317; 2026-07-03 12:01:50.132824; 4001988 | 3707780 | 4494736 || 1282397 | 1277998 | 1280025 || 4489222 | 5470893 | 5378789 || 1287527 | 1281337 | 1280281 || 3148027 | 3389081 | 4114953
Group1; 263.105503; 2026-07-03 12:02:01.572010; 3696466 | 3601412 | 3788598 || 1283507 | 1277727 | 1281973 || 3422614 | 2599730 | 3002798 || 1286813 | 1279678 | 1279168 || 2981427 | 3057589 | 3474026
Group1; 274.544696; 2026-07-03 12:02:13.011203; 3794119 | 3861239 | 3953876 || 1283309 | 1277384 | 1281567 || 3695216 | 3870214 | 3848131 || 1286747 | 1280453 | 1279331 || 3486355 | 3549636 | 3629207
Group1; 285.984066; 2026-07-03 12:02:24.450573; 3843016 | 3950237 | 4049546 || 1283089 | 1277426 | 1282081 || 3650917 | 3761495 | 4105401 || 1286935 | 1280149 | 1279578 || 3536102 | 3652401 | 3746480
