Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 128.117446; 2026-07-05 09:18:55.991083; 3659727 | 3640881 | 3646243 || 3648801 | 3663321 | 3652411 || 3650266 | 3668109 | 3656453 || 3658655 | 3659491 | 3665533
Group1; 137.269112; 2026-07-05 09:19:05.142749; 3671989 | 3654886 | 3659061 || 3661599 | 3676492 | 3667457 || 3661244 | 3680966 | 3671612 || 3672265 | 3672469 | 3677883
Group1; 146.420493; 2026-07-05 09:19:14.294130; 3685402 | 3666206 | 3672223 || 3675556 | 3690076 | 3680510 || 3676690 | 3694421 | 3682455 || 3685423 | 3685355 | 3691216
Group1; 155.572143; 2026-07-05 09:19:23.445780; 3699521 | 3680850 | 3684890 || 3689005 | 3703286 | 3693253 || 3690149 | 3709036 | 3698299 || 3700092 | 3698565 | 3705484
Group1; 164.723703; 2026-07-05 09:19:32.597340; 3713028 | 3694264 | 3697556 || 3702021 | 3714985 | 3705525 || 3701492 | 3719716 | 3710016 || 3712892 | 3712450 | 3718326
Group1; 173.875332; 2026-07-05 09:19:41.748969; 3726564 | 3706394 | 3710604 || 3715659 | 3728732 | 3720343 || 3717331 | 3734007 | 3723744 || 3725672 | 3726218 | 3730232
Group1; 183.010895; 2026-07-05 09:19:50.884532; 3739582 | 3720261 | 3724357 || 3729284 | 3742318 | 3734479 || 3729550 | 3747471 | 3735251 || 3739431 | 3739462 | 3744014
Group1; 192.16268; 2026-07-05 09:20:00.036317; 3753893 | 3734774 | 3737350 || 3739916 | 3756375 | 3745967 || 3740372 | 3760790 | 3752965 || 3751100 | 3751953 | 3756595
Group1; 201.314115; 2026-07-05 09:20:09.187752; 3766351 | 3746975 | 3750009 || 3752759 | 3764626 | 3759920 || 3751971 | 3769310 | 3760856 || 3760661 | 3759992 | 3762657
Group1; 210.465923; 2026-07-05 09:20:18.339560; 3774235 | 3755987 | 3759754 || 3760520 | 3769108 | 3764062 || 3758291 | 3772528 | 3767406 || 3764112 | 3762803 | 3762263
Group1; 219.617486; 2026-07-05 09:20:27.491123; 3776451 | 3760020 | 3763917 || 3760604 | 3767521 | 3764436 || 3757721 | 3770308 | 3769753 || 3762393 | 3760978 | 3758217
Group1; 228.768816; 2026-07-05 09:20:36.642453; 3773981 | 3758914 | 3763245 || 3758318 | 3761980 | 3761636 || 3753329 | 3764683 | 3765940 || 3757136 | 3754832 | 3751359
Group1; 237.920504; 2026-07-05 09:20:45.794141; 3768003 | 3753527 | 3758136 || 3750794 | 3755337 | 3756405 || 3746922 | 3757734 | 3760783 || 3750721 | 3748502 | 3746296
Group1; 247.05594; 2026-07-05 09:20:54.929577; 3761900 | 3747958 | 3752539 || 3746252 | 3750868 | 3751850 || 3741717 | 3753835 | 3755135 || 3745647 | 3744203 | 3742145
Group1; 256.208075; 2026-07-05 09:21:04.081712; 3756996 | 3743797 | 3748474 || 3742160 | 3748561 | 3748880 || 3738570 | 3752142 | 3752970 || 3743913 | 3742793 | 3742676
Group1; 265.359216; 2026-07-05 09:21:13.232853; 3756382 | 3742015 | 3746603 || 3741878 | 3750037 | 3748769 || 3739471 | 3753695 | 3752356 || 3744865 | 3744272 | 3746197
Group1; 274.510912; 2026-07-05 09:21:22.384549; 3757786 | 3743250 | 3747893 || 3743808 | 3753750 | 3750981 || 3741937 | 3757246 | 3754791 || 3748538 | 3748055 | 3750271
Group1; 283.662455; 2026-07-05 09:21:31.536092; 3762159 | 3745915 | 3750562 || 3748302 | 3758289 | 3754361 || 3747352 | 3762458 | 3757733 || 3754106 | 3753097 | 3754940
Group1; 292.813947; 2026-07-05 09:21:40.687584; 3767339 | 3751409 | 3754900 || 3753761 | 3762055 | 3759793 || 3751409 | 3765906 | 3764481 || 3757784 | 3757608 | 3758262
Group1; 301.965602; 2026-07-05 09:21:49.839239; 3771280 | 3755039 | 3758516 || 3756803 | 3764918 | 3761772 || 3754563 | 3768416 | 3764836 || 3760309 | 3759157 | 3759605
Group1; 311.117407; 2026-07-05 09:21:58.991044; 3772978 | 3757217 | 3760916 || 3758444 | 3765750 | 3764267 || 3755591 | 3768759 | 3766946 || 3760267 | 3759316 | 3758774
Group1; 320.252756; 2026-07-05 09:22:08.126393; 3772588 | 3757563 | 3761352 || 3757614 | 3764348 | 3764036 || 3754778 | 3767499 | 3766976 || 3759703 | 3758252 | 3756971
Group1; 329.404559; 2026-07-05 09:22:17.278196; 3771716 | 3756790 | 3761049 || 3756663 | 3762426 | 3763161 || 3752958 | 3765459 | 3765973 || 3757305 | 3755821 | 3755186
Group1; 338.556099; 2026-07-05 09:22:26.429736; 3768958 | 3754858 | 3759243 || 3754520 | 3760546 | 3760963 || 3750484 | 3763566 | 3764695 || 3755575 | 3754255 | 3752941
Group1; 347.707526; 2026-07-05 09:22:35.581163; 3767564 | 3752941 | 3757490 || 3752616 | 3758037 | 3758728 || 3748873 | 3761397 | 3762551 || 3753474 | 3752325 | 3751635
Group1; 356.859208; 2026-07-05 09:22:44.732845; 3765856 | 3751284 | 3755790 || 3750879 | 3757307 | 3757451 || 3747740 | 3760186 | 3761215 || 3751865 | 3750751 | 3750470
Group1; 366.010837; 2026-07-05 09:22:53.884474; 3764196 | 3749938 | 3754473 || 3749562 | 3756467 | 3756123 || 3746592 | 3759984 | 3760069 || 3751842 | 3750702 | 3750632
Group1; 375.162481; 2026-07-05 09:23:03.036118; 3764393 | 3749513 | 3753957 || 3749911 | 3756845 | 3756318 || 3746780 | 3760200 | 3759736 || 3751870 | 3750889 | 3751185
Group1; 384.314152; 2026-07-05 09:23:12.187789; 3764456 | 3749500 | 3753909 || 3750432 | 3758128 | 3756559 || 3747764 | 3761254 | 3760031 || 3752993 | 3751773 | 3751847
Group1; 393.449501; 2026-07-05 09:23:21.323138; 3765525 | 3750260 | 3754732 || 3750561 | 3758370 | 3756726 || 3748079 | 3761869 | 3760769 || 3753611 | 3752286 | 3752698
Group1; 402.60127; 2026-07-05 09:23:30.474907; 3766121 | 3750828 | 3755331 || 3751812 | 3759605 | 3758576 || 3749513 | 3762579 | 3761719 || 3754609 | 3753155 | 3753058
Group1; 411.752778; 2026-07-05 09:23:39.626415; 3766658 | 3751526 | 3756064 || 3751998 | 3758662 | 3758293 || 3748755 | 3762144 | 3761970 || 3754170 | 3752937 | 3753009
Group1; 420.904423; 2026-07-05 09:23:48.778060; 3766643 | 3751544 | 3755951 || 3752022 | 3758434 | 3758433 || 3749012 | 3761831 | 3761652 || 3753873 | 3752601 | 3752263
Group1; 430.056224; 2026-07-05 09:23:57.929861; 3766251 | 3751301 | 3755355 || 3751347 | 3757824 | 3757129 || 3748034 | 3761158 | 3759887 || 3753265 | 3752272 | 3752410
Group1; 439.207493; 2026-07-05 09:24:07.081130; 3766193 | 3750810 | 3755238 || 3751457 | 3757360 | 3757939 || 3747813 | 3760599 | 3760811 || 3752306 | 3751069 | 3750753
Group1; 448.359083; 2026-07-05 09:24:16.232720; 3764758 | 3749978 | 3754512 || 3750151 | 3756847 | 3757338 || 3746858 | 3759636 | 3760673 || 3751455 | 3750121 | 3749550
Group1; 457.510677; 2026-07-05 09:24:25.384314; 3763767 | 3748973 | 3753397 || 3748747 | 3754897 | 3755282 || 3744856 | 3758046 | 3758873 || 3750000 | 3748614 | 3748075
Group1; 466.646553; 2026-07-05 09:24:34.520190; 3762171 | 3747524 | 3752164 || 3747347 | 3753154 | 3753993 || 3743493 | 3756413 | 3757748 || 3748404 | 3747091 | 3746693
Group1; 475.797947; 2026-07-05 09:24:43.671584; 3760678 | 3746155 | 3750361 || 3745559 | 3752093 | 3752582 || 3742271 | 3755356 | 3755791 || 3747209 | 3745888 | 3745158
Group1; 484.949433; 2026-07-05 09:24:52.823070; 3759390 | 3744938 | 3749078 || 3744539 | 3751238 | 3750932 || 3740882 | 3754586 | 3753271 || 3746163 | 3745113 | 3745282
Group1; 494.101271; 2026-07-05 09:25:01.974908; 3758879 | 3744120 | 3748438 || 3744335 | 3751212 | 3749826 || 3741383 | 3754513 | 3753820 || 3746487 | 3745279 | 3745372
Group1; 503.252686; 2026-07-05 09:25:11.126323; 3758900 | 3743941 | 3748440 || 3744516 | 3751050 | 3750860 || 3741217 | 3754414 | 3754335 || 3746203 | 3745127 | 3745019
Group1; 512.404591; 2026-07-05 09:25:20.278228; 3758674 | 3743855 | 3748325 || 3744093 | 3751424 | 3750609 || 3741045 | 3754878 | 3753990 || 3746521 | 3745349 | 3745156
Group1; 521.555759; 2026-07-05 09:25:29.429396; 3758967 | 3743950 | 3748360 || 3744309 | 3750901 | 3750406 || 3741278 | 3754328 | 3754031 || 3746344 | 3745009 | 3744305
Group1; 530.691613; 2026-07-05 09:25:38.565250; 3758667 | 3743566 | 3748035 || 3743878 | 3750416 | 3750196 || 3740705 | 3753664 | 3753551 || 3745592 | 3744370 | 3743893
Group1; 539.843107; 2026-07-05 09:25:47.716744; 3757178 | 3743184 | 3747501 || 3742969 | 3749396 | 3748474 || 3739224 | 3752419 | 3752963 || 3744266 | 3742875 | 3742146
Group1; 548.994635; 2026-07-05 09:25:56.868272; 3756137 | 3741826 | 3746226 || 3741434 | 3748136 | 3747710 || 3738065 | 3751266 | 3751817 || 3742974 | 3741754 | 3740579
Group1; 558.146371; 2026-07-05 09:26:06.020008; 3754966 | 3740503 | 3744984 || 3740043 | 3746148 | 3746759 || 3736279 | 3749505 | 3750386 || 3741255 | 3740022 | 3739641
Group2; SecondsElapsed; DateTimePC; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 558.205374; 2026-07-05 09:26:06.079011; New Node Array: 92 93 94 96
Group2; 558.205752; 2026-07-05 09:26:06.079389; 
Group2; 567.340739; 2026-07-05 09:26:15.214376; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 576.492396; 2026-07-05 09:26:24.366033; 3740484 | 3737237 | 3747529 || 3747885 | 3738154 | 3740491 || 3749332 | 3746004 | 3750711 || 3744891 | 3749990 | 3739256
Group2; 585.627905; 2026-07-05 09:26:33.501542; 3740616 | 3737734 | 3748198 || 3748361 | 3738730 | 3741289 || 3749899 | 3746159 | 3750730 || 3744785 | 3749863 | 3738936
Group2; 594.779584; 2026-07-05 09:26:42.653221; 3740593 | 3737380 | 3747903 || 3747888 | 3737995 | 3738879 || 3748911 | 3745288 | 3749969 || 3743985 | 3749283 | 3738019
Group2; 603.931246; 2026-07-05 09:26:51.804883; 3739879 | 3736837 | 3747211 || 3747609 | 3737871 | 3739545 || 3749288 | 3745289 | 3749158 || 3743651 | 3747892 | 3737197
Group2; 613.082749; 2026-07-05 09:27:00.956386; 3738988 | 3735834 | 3746160 || 3746427 | 3736411 | 3738856 || 3747832 | 3744361 | 3748831 || 3743156 | 3747794 | 3736399
Group2; 622.234335; 2026-07-05 09:27:10.107972; 3738645 | 3735152 | 3744958 || 3745638 | 3735250 | 3737152 || 3746388 | 3742637 | 3747584 || 3741181 | 3746354 | 3735712
Group2; 631.386004; 2026-07-05 09:27:19.259641; 3736997 | 3733961 | 3744606 || 3744448 | 3734187 | 3736448 || 3745769 | 3742173 | 3747111 || 3741051 | 3746228 | 3735786
Group2; 640.537519; 2026-07-05 09:27:28.411156; 3736833 | 3733898 | 3744681 || 3744736 | 3734381 | 3736772 || 3745818 | 3742154 | 3747086 || 3740978 | 3746315 | 3735779
Group2; 649.689072; 2026-07-05 09:27:37.562709; 3736669 | 3734159 | 3744391 || 3744663 | 3735013 | 3737040 || 3745994 | 3742721 | 3747812 || 3741891 | 3746897 | 3736163
Group2; 658.824739; 2026-07-05 09:27:46.698376; 3737510 | 3734596 | 3744956 || 3745548 | 3735035 | 3736913 || 3746103 | 3742480 | 3746869 || 3741332 | 3746642 | 3735924
Group2; 667.976393; 2026-07-05 09:27:55.850030; 3737244 | 3734270 | 3744379 || 3744849 | 3734988 | 3736613 || 3746218 | 3742645 | 3747476 || 3741405 | 3746380 | 3735819
Group2; 677.128036; 2026-07-05 09:28:05.001673; 3737188 | 3734227 | 3745042 || 3744767 | 3735076 | 3737368 || 3746400 | 3742869 | 3747346 || 3741564 | 3746162 | 3735208
Group2; 686.279433; 2026-07-05 09:28:14.153070; 3736841 | 3733866 | 3744103 || 3744260 | 3734248 | 3736252 || 3745301 | 3741701 | 3746817 || 3740790 | 3745605 | 3734671
Group2; 695.431088; 2026-07-05 09:28:23.304725; 3736827 | 3733548 | 3743464 || 3743714 | 3733583 | 3735555 || 3744694 | 3741229 | 3745900 || 3739879 | 3744695 | 3733370
Group2; 704.582871; 2026-07-05 09:28:32.456508; 3735604 | 3732456 | 3742614 || 3742594 | 3732763 | 3734866 || 3743675 | 3740056 | 3744762 || 3738852 | 3743377 | 3732737
Group2; 713.73418; 2026-07-05 09:28:41.607817; 3734096 | 3731283 | 3741701 || 3741451 | 3731846 | 3733901 || 3742958 | 3739202 | 3744060 || 3737843 | 3742760 | 3731911
Group2; 722.885726; 2026-07-05 09:28:50.759363; 3733542 | 3730230 | 3740861 || 3740907 | 3730640 | 3733126 || 3742085 | 3738397 | 3743391 || 3737326 | 3742394 | 3731241
Group2; 732.021726; 2026-07-05 09:28:59.895363; 3732863 | 3729672 | 3740134 || 3740338 | 3730282 | 3732131 || 3741402 | 3737970 | 3742763 || 3736806 | 3742008 | 3730788
Group2; 741.1732; 2026-07-05 09:29:09.046837; 3732698 | 3729693 | 3739898 || 3740167 | 3730133 | 3731934 || 3741539 | 3738189 | 3742406 || 3736700 | 3741924 | 3730855
Group2; 750.324755; 2026-07-05 09:29:18.198392; 3732442 | 3729611 | 3739851 || 3739670 | 3730635 | 3732862 || 3741369 | 3738490 | 3743844 || 3736915 | 3742612 | 3731861
Group2; 759.476316; 2026-07-05 09:29:27.349953; 3732972 | 3730340 | 3740653 || 3740352 | 3730763 | 3733014 || 3741949 | 3738297 | 3743337 || 3737237 | 3742260 | 3731399
Group2; 768.627857; 2026-07-05 09:29:36.501494; 3732998 | 3730010 | 3740273 || 3740471 | 3730265 | 3731998 || 3741616 | 3738079 | 3743168 || 3736381 | 3742123 | 3731074
Group2; 777.779782; 2026-07-05 09:29:45.653419; 3732792 | 3729570 | 3739874 || 3739960 | 3730252 | 3732097 || 3741287 | 3737390 | 3742030 || 3736282 | 3741251 | 3730152
Group2; 786.931038; 2026-07-05 09:29:54.804675; 3731792 | 3728843 | 3738954 || 3739325 | 3729055 | 3731113 || 3740478 | 3736596 | 3741411 || 3735475 | 3740378 | 3729668
Group2; 796.082673; 2026-07-05 09:30:03.956310; 3731063 | 3727925 | 3738523 || 3738827 | 3728577 | 3730490 || 3739686 | 3735936 | 3740391 || 3734547 | 3739457 | 3728393
Group2; 805.218142; 2026-07-05 09:30:13.091779; 3730075 | 3726985 | 3737344 || 3737344 | 3727860 | 3729812 || 3738956 | 3735629 | 3740700 || 3734698 | 3739518 | 3728451
Group2; 814.366755; 2026-07-05 09:30:22.240392; 3730075 | 3727073 | 3737074 || 3737503 | 3727521 | 3728846 || 3738674 | 3735008 | 3739484 || 3733810 | 3738627 | 3727706
Group2; 823.505665; 2026-07-05 09:30:31.379302; 3729260 | 3726224 | 3736388 || 3736651 | 3726625 | 3728364 || 3737820 | 3734511 | 3739088 || 3733313 | 3738321 | 3727860
Group2; 832.6502; 2026-07-05 09:30:40.523837; 3729000 | 3726201 | 3736671 || 3737012 | 3726927 | 3729123 || 3738217 | 3734364 | 3738437 || 3732687 | 3737040 | 3726039
Group2; 841.798129; 2026-07-05 09:30:49.671766; 3728105 | 3724814 | 3735073 || 3735079 | 3725357 | 3727230 || 3736615 | 3733201 | 3737915 || 3731860 | 3736909 | 3725826
Group2; 850.947538; 2026-07-05 09:30:58.821175; 3727516 | 3724326 | 3734805 || 3734574 | 3724550 | 3726761 || 3735605 | 3732231 | 3737053 || 3731163 | 3735939 | 3724918
Group2; 860.097783; 2026-07-05 09:31:07.971420; 3726682 | 3723588 | 3733871 || 3734059 | 3723842 | 3725427 || 3735035 | 3731528 | 3736385 || 3730439 | 3735814 | 3724746
Group2; 869.232788; 2026-07-05 09:31:17.106425; 3726216 | 3723654 | 3733855 || 3734302 | 3724066 | 3725855 || 3735374 | 3731581 | 3736336 || 3730481 | 3735556 | 3724320
Group2; 878.384058; 2026-07-05 09:31:26.257695; 3726066 | 3723082 | 3733381 || 3733409 | 3723894 | 3726300 || 3734959 | 3731636 | 3736665 || 3730785 | 3735630 | 3724778
Group2; 887.535458; 2026-07-05 09:31:35.409095; 3726356 | 3723393 | 3733953 || 3734238 | 3724566 | 3725867 || 3735625 | 3732750 | 3737386 || 3731639 | 3736785 | 3725886
Group2; 896.686983; 2026-07-05 09:31:44.560620; 3727370 | 3724587 | 3734918 || 3735089 | 3725450 | 3727305 || 3736607 | 3733115 | 3737708 || 3731994 | 3737074 | 3726109
Group2; 905.838477; 2026-07-05 09:31:53.712114; 3727698 | 3724785 | 3734919 || 3735611 | 3725427 | 3727416 || 3736559 | 3733125 | 3737622 || 3731901 | 3736456 | 3724855
Group2; 914.990247; 2026-07-05 09:32:02.863884; 3727344 | 3724374 | 3734410 || 3735013 | 3724787 | 3726672 || 3736235 | 3732619 | 3737510 || 3731591 | 3736137 | 3725174
Group2; 924.141668; 2026-07-05 09:32:12.015305; 3727017 | 3723718 | 3734002 || 3734141 | 3724373 | 3725919 || 3735533 | 3732149 | 3736867 || 3731040 | 3736066 | 3724222
Group2; 933.293335; 2026-07-05 09:32:21.166972; 3726688 | 3723093 | 3733450 || 3732378 | 3723358 | 3725176 || 3734361 | 3730812 | 3735304 || 3729707 | 3734668 | 3723787
Group2; 942.428945; 2026-07-05 09:32:30.302582; 3725549 | 3722555 | 3732877 || 3733236 | 3722859 | 3724923 || 3733896 | 3730308 | 3734786 || 3728809 | 3733579 | 3723244
Group2; 951.58074; 2026-07-05 09:32:39.454377; 3724271 | 3721783 | 3732437 || 3732336 | 3722744 | 3724986 || 3733820 | 3730306 | 3734994 || 3728957 | 3733834 | 3723078
Group2; 960.732489; 2026-07-05 09:32:48.606126; 3724509 | 3721693 | 3731760 || 3731925 | 3722229 | 3724541 || 3733431 | 3729698 | 3734900 || 3728708 | 3734174 | 3723709
Group2; 969.883776; 2026-07-05 09:32:57.757413; 3724863 | 3721934 | 3732509 || 3732579 | 3722429 | 3724146 || 3733594 | 3730075 | 3734935 || 3729107 | 3734345 | 3723690
Group2; 979.035322; 2026-07-05 09:33:06.908959; 3724516 | 3722206 | 3732174 || 3732294 | 3722276 | 3724447 || 3733299 | 3729913 | 3734726 || 3728719 | 3733748 | 3722732
Group2; 988.187058; 2026-07-05 09:33:16.060695; 3724190 | 3721440 | 3731927 || 3731914 | 3722513 | 3724577 || 3733228 | 3730115 | 3734689 || 3728808 | 3733708 | 3722594
Group2; 997.338704; 2026-07-05 09:33:25.212341; 3724600 | 3721354 | 3731768 || 3731711 | 3721986 | 3723832 || 3733174 | 3729602 | 3734149 || 3728445 | 3733154 | 3722374
Group2; 1006.474297; 2026-07-05 09:33:34.347934; 3723958 | 3720967 | 3731444 || 3731441 | 3721820 | 3723977 || 3733189 | 3729788 | 3734294 || 3728634 | 3733241 | 3722057
Group2; 1015.625829; 2026-07-05 09:33:43.499466; 3724006 | 3720654 | 3730862 || 3731035 | 3721161 | 3722898 || 3732114 | 3728533 | 3733224 || 3727479 | 3732440 | 3721475
Group2; 1024.777809; 2026-07-05 09:33:52.651446; 3723065 | 3719986 | 3730385 || 3730673 | 3721061 | 3722930 || 3731993 | 3728321 | 3733038 || 3727176 | 3732046 | 3721146
Group2; 1033.929061; 2026-07-05 09:34:01.802698; 3722812 | 3719786 | 3729991 || 3730356 | 3720144 | 3722020 || 3731481 | 3727531 | 3731971 || 3726121 | 3731026 | 3719995
Group2; 1043.080679; 2026-07-05 09:34:10.954316; 3721765 | 3718730 | 3729114 || 3729316 | 3719551 | 3721163 || 3730835 | 3727193 | 3732179 || 3726395 | 3731056 | 3719713
Group2; 1052.232457; 2026-07-05 09:34:20.106094; 3721281 | 3718365 | 3728812 || 3728593 | 3718802 | 3720708 || 3730060 | 3726737 | 3731590 || 3725752 | 3730638 | 3719503
Group2; 1061.383918; 2026-07-05 09:34:29.257555; 3721237 | 3717893 | 3728564 || 3728787 | 3718825 | 3721125 || 3730031 | 3726649 | 3731292 || 3725564 | 3730550 | 3719844
Group2; 1070.535458; 2026-07-05 09:34:38.409095; 3721407 | 3718386 | 3728815 || 3729054 | 3719412 | 3721082 || 3730609 | 3727083 | 3731792 || 3726086 | 3731104 | 3720906
Group2; 1079.671222; 2026-07-05 09:34:47.544859; 3721856 | 3718978 | 3729750 || 3729310 | 3720110 | 3722077 || 3731188 | 3727690 | 3732770 || 3726795 | 3731872 | 3721280
Group2; 1088.822873; 2026-07-05 09:34:56.696510; 3722489 | 3719512 | 3730199 || 3730400 | 3720619 | 3723287 || 3731771 | 3728569 | 3733228 || 3727177 | 3732523 | 3721599
Group2; 1097.974401; 2026-07-05 09:35:05.848038; 3723261 | 3720434 | 3730686 || 3730740 | 3721128 | 3723104 || 3732166 | 3728667 | 3733041 || 3727459 | 3731953 | 3721081
Group2; 1107.125962; 2026-07-05 09:35:14.999599; 3722795 | 3719727 | 3730244 || 3729922 | 3720817 | 3722533 || 3731810 | 3728002 | 3732702 || 3726715 | 3731624 | 3720542
Group2; 1116.277675; 2026-07-05 09:35:24.151312; 3722326 | 3719111 | 3729643 || 3729809 | 3720058 | 3722372 || 3730926 | 3727870 | 3732075 || 3726473 | 3730962 | 3719615
Group3; SecondsElapsed; DateTimePC; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 1116.336715; 2026-07-05 09:35:24.210352; New Node Array: 97 98 99 29
Group3; 1116.336859; 2026-07-05 09:35:24.210496; 
Group3; 1125.472648; 2026-07-05 09:35:33.346285; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 1134.623972; 2026-07-05 09:35:42.497609; 3715079 | 3724936 | 3725594 || 3292959 | 3232652 | 3197971 || 3730862 | 3723750 | 3703685 || 3726318 | 3730922 | 3717955
Group3; 1143.77545; 2026-07-05 09:35:51.649087; 3713966 | 3724480 | 3725715 || 3705044 | 3672986 | 3646088 || 3731786 | 3724560 | 3708632 || 3726708 | 3731070 | 3717627
Group3; 1152.91102; 2026-07-05 09:36:00.784657; 3714352 | 3724225 | 3723906 || 4116664 | 4013274 | 3942955 || 3731383 | 3725277 | 3710304 || 3726980 | 3731190 | 3718206
Group3; 1162.06328; 2026-07-05 09:36:09.936917; 3715244 | 3724954 | 3724699 || 3886372 | 3788680 | 3703191 || 3732009 | 3725542 | 3711055 || 3727533 | 3731275 | 3719416
Group3; 1171.214351; 2026-07-05 09:36:19.087988; 3715794 | 3725615 | 3726644 || 3386331 | 3305215 | 3264651 || 3732260 | 3725630 | 3709875 || 3728110 | 3731750 | 3720215
Group3; 1180.36593; 2026-07-05 09:36:28.239567; 3716543 | 3726402 | 3727376 || 3609939 | 3580247 | 3556751 || 3733034 | 3726092 | 3711054 || 3728384 | 3732316 | 3719984
Group3; 1189.517863; 2026-07-05 09:36:37.391500; 3716522 | 3726404 | 3727303 || 4050034 | 3953395 | 3864437 || 3733066 | 3725801 | 3708572 || 3728175 | 3732392 | 3719428
Group3; 1198.669212; 2026-07-05 09:36:46.542849; 3716276 | 3726038 | 3726600 || 3337513 | 3269824 | 3232786 || 3732287 | 3725378 | 3707665 || 3727495 | 3732145 | 3718407
Group3; 1207.820783; 2026-07-05 09:36:55.694420; 3714961 | 3724626 | 3724505 || 3841721 | 3793445 | 3755571 || 3731472 | 3724656 | 3707808 || 3726989 | 3731326 | 3717806
Group3; 1216.972548; 2026-07-05 09:37:04.846185; 3714443 | 3723858 | 3723939 || 4075009 | 3977037 | 3891543 || 3730042 | 3723334 | 3706282 || 3725708 | 3730307 | 3716770
Group3; 1226.124084; 2026-07-05 09:37:13.997721; 3713322 | 3723177 | 3724167 || 3363188 | 3291767 | 3254224 || 3729766 | 3722882 | 3706632 || 3724825 | 3729544 | 3716275
