Group1; SecondsElapsed; DateTimePC; N95_NTC1 | N95_NTC2 | N95_TestSB || N13_NTC1 | N13_NTC2 | N13_TestSB || N18_NTC1 | N18_NTC2 | N18_TestSB || N19_NTC1 | N19_NTC2 | N19_TestSB || N25_NTC1 | N25_NTC2 | N25_TestSB
Group2; 1166.522138; 2026-07-06 14:12:18.903497; 967657 | 968460 | 968625 || 965847 | 16777216 | 968081 || 970632 | 966817 | 965151 || 966599 | 969936 | 968409 || 968804 | 966313 | 967153
Group2; 1177.94569; 2026-07-06 14:12:30.327049; 967285 | 968133 | 968254 || 965473 | 16777216 | 967578 || 970282 | 966536 | 964794 || 966502 | 969871 | 968099 || 968707 | 966241 | 966763
Group2; 1189.385616; 2026-07-06 14:12:41.766975; 966955 | 967753 | 968057 || 965231 | 16777216 | 967897 || 970339 | 966589 | 964845 || 966177 | 969286 | 967731 || 968364 | 965886 | 966673
Group2; 1200.82498; 2026-07-06 14:12:53.206339; 966861 | 967932 | 968202 || 965392 | 16777216 | 967804 || 970477 | 966763 | 965036 || 966496 | 969342 | 967754 || 968298 | 965801 | 966677
Group2; 1212.264535; 2026-07-06 14:13:04.645894; 966925 | 968141 | 968569 || 965711 | 16777216 | 968283 || 970502 | 966806 | 965069 || 966216 | 969413 | 967912 || 968336 | 965950 | 966845
Group2; 1223.704143; 2026-07-06 14:13:16.085502; 967060 | 968058 | 968231 || 965584 | 16777216 | 967847 || 970330 | 966687 | 965153 || 966527 | 969845 | 968288 || 968672 | 966148 | 966951
Group2; 1235.127658; 2026-07-06 14:13:27.509017; 967147 | 968230 | 968453 || 965733 | 16777216 | 967845 || 970338 | 966774 | 965160 || 966716 | 969891 | 968373 || 968820 | 966368 | 966982
Group2; 1246.567501; 2026-07-06 14:13:38.948860; 967308 | 968139 | 968446 || 965667 | 16777216 | 968232 || 970538 | 966942 | 965133 || 966634 | 969797 | 968225 || 968731 | 966295 | 966913
Group2; 1258.007001; 2026-07-06 14:13:50.388360; 967298 | 968332 | 968564 || 965589 | 16777216 | 967865 || 970360 | 966661 | 964952 || 966502 | 969734 | 968207 || 968694 | 966184 | 966882
Group2; 1269.446483; 2026-07-06 14:14:01.827842; 967038 | 968026 | 968386 || 965674 | 16777216 | 967891 || 970461 | 966710 | 964971 || 966471 | 969677 | 968149 || 968609 | 966081 | 966818
