Group1; SecondsElapsed; DateTimePC; N95_NTC1 | N95_NTC2 | N95_TestSB || N13_NTC1 | N13_NTC2 | N13_TestSB || N18_NTC1 | N18_NTC2 | N18_TestSB || N19_NTC1 | N19_NTC2 | N19_TestSB || N25_NTC1 | N25_NTC2 | N25_TestSB
Group2; SecondsElapsed; DateTimePC; N26_NTC1 | N26_NTC2 | N26_TestSB || N28_NTC1 | N28_NTC2 | N28_TestSB || N35_NTC1 | N35_NTC2 | N35_TestSB || N62_NTC1 | N62_NTC2 | N62_TestSB || N85_NTC1 | N85_NTC2 | N85_TestSB
Group2; 697.697085; 2026-07-06 12:24:55.021827; New Node Array: 26 28 35 62 85
Group2; 697.697264; 2026-07-06 12:24:55.022006; 
Group2; 709.104881; 2026-07-06 12:25:06.429623; N26_NTC1 | N26_NTC2 | N26_TestSB || N28_NTC1 | N28_NTC2 | N28_TestSB || N35_NTC1 | N35_NTC2 | N35_TestSB || N62_NTC1 | N62_NTC2 | N62_TestSB || N85_NTC1 | N85_NTC2 | N85_TestSB
Group2; 720.544368; 2026-07-06 12:25:17.869110; 786360 | 787055 | 787280 || 785042 | 16777216 | 786970 || 789081 | 786084 | 784799 || 786050 | 788572 | 787372 || 787704 | 785789 | 786184
Group2; 731.984095; 2026-07-06 12:25:29.308837; 786905 | 787623 | 787922 || 785706 | 16777216 | 787229 || 789501 | 786408 | 785071 || 786352 | 788784 | 787680 || 788058 | 786017 | 786530
Group2; 743.398434; 2026-07-06 12:25:40.723176; 787105 | 787815 | 788060 || 785631 | 16777216 | 787483 || 789507 | 786609 | 785208 || 786581 | 789005 | 787726 || 788244 | 786292 | 786677
Group2; 754.823354; 2026-07-06 12:25:52.148096; 787300 | 787797 | 787990 || 785567 | 16777216 | 787095 || 789394 | 786263 | 784944 || 786249 | 788611 | 787423 || 788059 | 785972 | 786488
Group2; 766.255852; 2026-07-06 12:26:03.580594; 787022 | 787669 | 787865 || 785278 | 16777216 | 787042 || 789067 | 786177 | 784896 || 786179 | 788797 | 787562 || 788032 | 785982 | 786423
Group2; 777.692046; 2026-07-06 12:26:15.016788; 786710 | 787152 | 787267 || 785015 | 16777216 | 786647 || 788999 | 785906 | 784564 || 785972 | 788376 | 787265 || 787776 | 785692 | 786173
Group2; 789.130026; 2026-07-06 12:26:26.454768; 786600 | 787176 | 787432 || 785191 | 16777216 | 786944 || 789112 | 786083 | 784706 || 785988 | 788510 | 787177 || 787607 | 785525 | 786150
